delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
0.5,1.6123402,5.0145326,0.26250002,0.930372,0.930372,4.26319
0.5,1.6123402,5.0145326,0.28437498,0.9522469,0.9522469,4.488136
0.5,1.6123402,5.0145326,0.30625,0.9741219,0.9741219,4.7061315
0.5,1.6123402,5.0145326,0.32812497,0.99599695,0.99599695,4.918392
0.5,1.6123402,5.0145326,0.35,1.017872,1.017872,5.128388
0.625,1.7373402,5.68221,-0.35,0.31787196,0.31787196,4.234557
0.625,1.7373402,5.68221,-0.328125,0.33974695,0.33974695,4.328574
0.625,1.7373402,5.68221,-0.30625,0.36162195,0.36162195,4.2717566
0.625,1.7373402,5.68221,-0.284375,0.38349694,0.38349694,4.0628333
0.625,1.7373402,5.68221,-0.2625,0.40537196,0.40537196,3.7380757
0.625,1.7373402,5.68221,-0.240625,0.42724696,0.42724696,3.3282897
0.625,1.7373402,5.68221,-0.21875,0.44912195,0.44912195,2.9326913
0.625,1.7373402,5.68221,-0.19687499,0.47099698,0.47099698,2.5369375
0.625,1.7373402,5.68221,-0.175,0.49287194,0.49287194,2.1868474
0.625,1.7373402,5.68221,-0.153125,0.51474696,0.51474696,1.8446772
0.625,1.7373402,5.68221,-0.13125,0.5366219,0.5366219,1.5133593
0.625,1.7373402,5.68221,-0.109375,0.55849695,0.55849695,1.1253643
0.625,1.7373402,5.68221,-0.087500006,0.580372,0.580372,0.77985275
0.625,1.7373402,5.68221,-0.06562501,0.60224694,0.60224694,0.83900374
0.625,1.7373402,5.68221,-0.043749988,0.62412196,0.62412196,1.0442708
0.625,1.7373402,5.68221,-0.021874994,0.6459969,0.6459969,1.2629414
0.625,1.7373402,5.68221,0.0,0.66787195,0.66787195,1.5020968
0.625,1.7373402,5.68221,0.021874994,0.689747,0.689747,1.7378104
0.625,1.7373402,5.68221,0.043749988,0.71162194,0.71162194,1.9843287
0.625,1.7373402,5.68221,0.06562501,0.73349696,0.73349696,2.2267394
0.625,1.7373402,5.68221,0.087500006,0.7553719,0.7553719,2.4844065
0.625,1.7373402,5.68221,0.109375,0.77724695,0.77724695,2.7216876
0.625,1.7373402,5.68221,0.13125,0.799122,0.799122,2.964944
0.625,1.7373402,5.68221,0.15312502,0.820997,0.820997,3.2286887
0.625,1.7373402,5.68221,0.17499998,0.8428719,0.8428719,3.4823573
0.625,1.7373402,5.68221,0.196875,0.8647469,0.8647469,3.7235951
0.625,1.7373402,5.68221,0.21874997,0.88662195,0.88662195,3.9573915
0.625,1.7373402,5.68221,0.240625,0.908497,0.908497,4.1971226
0.625,1.7373402,5.68221,0.26250002,0.930372,0.930372,4.437321
0.625,1.7373402,5.68221,0.28437498,0.9522469,0.9522469,4.6653986
0.625,1.7373402,5.68221,0.30625,0.9741219,0.9741219,4.8889813
0.625,1.7373402,5.68221,0.32812497,0.99599695,0.99599695,5.1181045
0.625,1.7373402,5.68221,0.35,1.017872,1.017872,5.3456903
0.75,1.8623402,6.4387875,-0.35,0.31787196,0.31787196,4.232435
0.75,1.8623402,6.4387875,-0.328125,0.33974695,0.33974695,4.3235993
0.75,1.8623402,6.4387875,-0.30625,0.36162195,0.36162195,4.2585006
0.75,1.8623402,6.4387875,-0.284375,0.38349694,0.38349694,4.0415463
0.75,1.8623402,6.4387875,-0.2625,0.40537196,0.40537196,3.6963408
0.75,1.8623402,6.4387875,-0.240625,0.42724696,0.42724696,3.2846246
0.75,1.8623402,6.4387875,-0.21875,0.44912195,0.44912195,2.8678212
0.75,1.8623402,6.4387875,-0.19687499,0.47099698,0.47099698,2.4662
0.75,1.8623402,6.4387875,-0.175,0.49287194,0.49287194,2.1129124
0.75,1.8623402,6.4387875,-0.153125,0.51474696,0.51474696,1.7740762
0.75,1.8623402,6.4387875,-0.13125,0.5366219,0.5366219,1.4266098
0.75,1.8623402,6.4387875,-0.109375,0.55849695,0.55849695,1.0179775
0.75,1.8623402,6.4387875,-0.087500006,0.580372,0.580372,0.868014
0.75,1.8623402,6.4387875,-0.06562501,0.60224694,0.60224694,0.99990344
0.75,1.8623402,6.4387875,-0.043749988,0.62412196,0.62412196,1.1820229
0.75,1.8623402,6.4387875,-0.021874994,0.6459969,0.6459969,1.3821032
0.75,1.8623402,6.4387875,0.0,0.66787195,0.66787195,1.6080564
0.75,1.8623402,6.4387875,0.021874994,0.689747,0.689747,1.8384644
0.75,1.8623402,6.4387875,0.043749988,0.71162194,0.71162194,2.0927536
0.75,1.8623402,6.4387875,0.06562501,0.73349696,0.73349696,2.3565128
0.75,1.8623402,6.4387875,0.087500006,0.7553719,0.7553719,2.614721
0.75,1.8623402,6.4387875,0.109375,0.77724695,0.77724695,2.8758192
0.75,1.8623402,6.4387875,0.13125,0.799122,0.799122,3.133867
0.75,1.8623402,6.4387875,0.15312502,0.820997,0.820997,3.393346
0.75,1.8623402,6.4387875,0.17499998,0.8428719,0.8428719,3.6538498
0.75,1.8623402,6.4387875,0.196875,0.8647469,0.8647469,3.8989265
0.75,1.8623402,6.4387875,0.21874997,0.88662195,0.88662195,4.130076
0.75,1.8623402,6.4387875,0.240625,0.908497,0.908497,4.3548765
0.75,1.8623402,6.4387875,0.26250002,0.930372,0.930372,4.586694
0.75,1.8623402,6.4387875,0.28437498,0.9522469,0.9522469,4.8270164
0.75,1.8623402,6.4387875,0.30625,0.9741219,0.9741219,5.0741777
0.75,1.8623402,6.4387875,0.32812497,0.99599695,0.99599695,5.3130784
0.75,1.8623402,6.4387875,0.35,1.017872,1.017872,5.5391583
0.875,1.9873402,7.296102,-0.35,0.31787196,0.31787196,4.2262573
0.875,1.9873402,7.296102,-0.328125,0.33974695,0.33974695,4.3207326
0.875,1.9873402,7.296102,-0.30625,0.36162195,0.36162195,4.253004
0.875,1.9873402,7.296102,-0.284375,0.38349694,0.38349694,4.0183835
0.875,1.9873402,7.296102,-0.2625,0.40537196,0.40537196,3.6436121
0.875,1.9873402,7.296102,-0.240625,0.42724696,0.42724696,3.236482
0.875,1.9873402,7.296102,-0.21875,0.44912195,0.44912195,2.8124235
0.875,1.9873402,7.296102,-0.19687499,0.47099698,0.47099698,2.4070857
0.875,1.9873402,7.296102,-0.175,0.49287194,0.49287194,2.0567372
0.875,1.9873402,7.296102,-0.153125,0.51474696,0.51474696,1.7185266
0.875,1.9873402,7.296102,-0.13125,0.5366219,0.5366219,1.3486313
0.875,1.9873402,7.296102,-0.109375,0.55849695,0.55849695,0.9939842
0.875,1.9873402,7.296102,-0.087500006,0.580372,0.580372,0.9904991
0.875,1.9873402,7.296102,-0.06562501,0.60224694,0.60224694,1.1284633
0.875,1.9873402,7.296102,-0.043749988,0.62412196,0.62412196,1.2970906
0.875,1.9873402,7.296102,-0.021874994,0.6459969,0.6459969,1.4957409
0.875,1.9873402,7.296102,0.0,0.66787195,0.66787195,1.7224013
0.875,1.9873402,7.296102,0.021874994,0.689747,0.689747,1.9488715
0.875,1.9873402,7.296102,0.043749988,0.71162194,0.71162194,2.2158887
0.875,1.9873402,7.296102,0.06562501,0.73349696,0.73349696,2.464294
0.875,1.9873402,7.296102,0.087500006,0.7553719,0.7553719,2.7324984
0.875,1.9873402,7.296102,0.109375,0.77724695,0.77724695,3.0114486
0.875,1.9873402,7.296102,0.13125,0.799122,0.799122,3.2673912
0.875,1.9873402,7.296102,0.15312502,0.820997,0.820997,3.5223272
0.875,1.9873402,7.296102,0.17499998,0.8428719,0.8428719,3.7797766
0.875,1.9873402,7.296102,0.196875,0.8647469,0.8647469,4.0275216
0.875,1.9873402,7.296102,0.21874997,0.88662195,0.88662195,4.2567544
0.875,1.9873402,7.296102,0.240625,0.908497,0.908497,4.487086
0.875,1.9873402,7.296102,0.26250002,0.930372,0.930372,4.7258563
0.875,1.9873402,7.296102,0.28437498,0.9522469,0.9522469,4.9685693
0.875,1.9873402,7.296102,0.30625,0.9741219,0.9741219,5.220745
0.875,1.9873402,7.296102,0.32812497,0.99599695,0.99599695,5.4664474
0.875,1.9873402,7.296102,0.35,1.017872,1.017872,5.702573
1.0,2.1123402,8.267567,-0.35,0.31787196,0.31787196,4.223992
1.0,2.1123402,8.267567,-0.328125,0.33974695,0.33974695,4.318581
1.0,2.1123402,8.267567,-0.30625,0.36162195,0.36162195,4.244977
1.0,2.1123402,8.267567,-0.284375,0.38349694,0.38349694,3.9898856
1.0,2.1123402,8.267567,-0.2625,0.40537196,0.40537196,3.601433
1.0,2.1123402,8.267567,-0.240625,0.42724696,0.42724696,3.1811314
1.0,2.1123402,8.267567,-0.21875,0.44912195,0.44912195,2.7660656
1.0,2.1123402,8.267567,-0.19687499,0.47099698,0.47099698,2.3673534
1.0,2.1123402,8.267567,-0.175,0.49287194,0.49287194,2.0085015
1.0,2.1123402,8.267567,-0.153125,0.51474696,0.51474696,1.6686574
1.0,2.1123402,8.267567,-0.13125,0.5366219,0.5366219,1.2792447
1.0,2.1123402,8.267567,-0.109375,0.55849695,0.55849695,1.0538182
1.0,2.1123402,8.267567,-0.087500006,0.580372,0.580372,1.0934587
1.0,2.1123402,8.267567,-0.06562501,0.60224694,0.60224694,1.2168635
1.0,2.1123402,8.267567,-0.043749988,0.62412196,0.62412196,1.3859138
1.0,2.1123402,8.267567,-0.021874994,0.6459969,0.6459969,1.6031293
1.0,2.1123402,8.267567,0.0,0.66787195,0.66787195,1.8138541
1.0,2.1123402,8.267567,0.021874994,0.689747,0.689747,2.0714955
1.0,2.1123402,8.267567,0.043749988,0.71162194,0.71162194,2.3054132
1.0,2.1123402,8.267567,0.06562501,0.73349696,0.73349696,2.5655606
1.0,2.1123402,8.267567,0.087500006,0.7553719,0.7553719,2.8579125
1.0,2.1123402,8.267567,0.109375,0.77724695,0.77724695,3.1246376
1.0,2.1123402,8.267567,0.13125,0.799122,0.799122,3.3912547
1.0,2.1123402,8.267567,0.15312502,0.820997,0.820997,3.649479
1.0,2.1123402,8.267567,0.17499998,0.8428719,0.8428719,3.889109
1.0,2.1123402,8.267567,0.196875,0.8647469,0.8647469,4.1281385
1.0,2.1123402,8.267567,0.21874997,0.88662195,0.88662195,4.3819256
1.0,2.1123402,8.267567,0.240625,0.908497,0.908497,4.651706
1.0,2.1123402,8.267567,0.26250002,0.930372,0.930372,4.9132395
1.0,2.1123402,8.267567,0.28437498,0.9522469,0.9522469,5.155914
1.0,2.1123402,8.267567,0.30625,0.9741219,0.9741219,5.3853416
1.0,2.1123402,8.267567,0.32812497,0.99599695,0.99599695,5.609099
1.0,2.1123402,8.267567,0.35,1.017872,1.017872,5.834104
1.125,2.2373402,9.368381,-0.35,0.31787196,0.31787196,4.223368
1.125,2.2373402,9.368381,-0.328125,0.33974695,0.33974695,4.3121014
1.125,2.2373402,9.368381,-0.30625,0.36162195,0.36162195,4.239062
1.125,2.2373402,9.368381,-0.284375,0.38349694,0.38349694,3.9670246
1.125,2.2373402,9.368381,-0.2625,0.40537196,0.40537196,3.563963
1.125,2.2373402,9.368381,-0.240625,0.42724696,0.42724696,3.1324275
1.125,2.2373402,9.368381,-0.21875,0.44912195,0.44912195,2.720157
1.125,2.2373402,9.368381,-0.19687499,0.47099698,0.47099698,2.339782
1.125,2.2373402,9.368381,-0.175,0.49287194,0.49287194,1.980751
1.125,2.2373402,9.368381,-0.153125,0.51474696,0.51474696,1.6319017
1.125,2.2373402,9.368381,-0.13125,0.5366219,0.5366219,1.2535527
1.125,2.2373402,9.368381,-0.109375,0.55849695,0.55849695,1.1271559
1.125,2.2373402,9.368381,-0.087500006,0.580372,0.580372,1.1873941
1.125,2.2373402,9.368381,-0.06562501,0.60224694,0.60224694,1.297435
1.125,2.2373402,9.368381,-0.043749988,0.62412196,0.62412196,1.4680556
1.125,2.2373402,9.368381,-0.021874994,0.6459969,0.6459969,1.6820161
1.125,2.2373402,9.368381,0.0,0.66787195,0.66787195,1.9022855
1.125,2.2373402,9.368381,0.021874994,0.689747,0.689747,2.160399
1.125,2.2373402,9.368381,0.043749988,0.71162194,0.71162194,2.4068258
1.125,2.2373402,9.368381,0.06562501,0.73349696,0.73349696,2.6667502
1.125,2.2373402,9.368381,0.087500006,0.7553719,0.7553719,2.9566312
1.125,2.2373402,9.368381,0.109375,0.77724695,0.77724695,3.2335725
1.125,2.2373402,9.368381,0.13125,0.799122,0.799122,3.4915469
1.125,2.2373402,9.368381,0.15312502,0.820997,0.820997,3.745387
1.125,2.2373402,9.368381,0.17499998,0.8428719,0.8428719,3.9993324
1.125,2.2373402,9.368381,0.196875,0.8647469,0.8647469,4.2469263
1.125,2.2373402,9.368381,0.21874997,0.88662195,0.88662195,4.497753
1.125,2.2373402,9.368381,0.240625,0.908497,0.908497,4.7510653
1.125,2.2373402,9.368381,0.26250002,0.930372,0.930372,5.00877
1.125,2.2373402,9.368381,0.28437498,0.9522469,0.9522469,5.270787
1.125,2.2373402,9.368381,0.30625,0.9741219,0.9741219,5.5235944
1.125,2.2373402,9.368381,0.32812497,0.99599695,0.99599695,5.767634
1.125,2.2373402,9.368381,0.35,1.017872,1.017872,6.0009627
1.25,2.3623402,10.615766,-0.35,0.31787196,0.31787196,4.2217383
1.25,2.3623402,10.615766,-0.328125,0.33974695,0.33974695,4.305106
1.25,2.3623402,10.615766,-0.30625,0.36162195,0.36162195,4.2259593
1.25,2.3623402,10.615766,-0.284375,0.38349694,0.38349694,3.9430342
1.25,2.3623402,10.615766,-0.2625,0.40537196,0.40537196,3.5298722
1.25,2.3623402,10.615766,-0.240625,0.42724696,0.42724696,3.0962274
1.25,2.3623402,10.615766,-0.21875,0.44912195,0.44912195,2.6927538
1.25,2.3623402,10.615766,-0.19687499,0.47099698,0.47099698,2.319996
1.25,2.3623402,10.615766,-0.175,0.49287194,0.49287194,1.9626377
1.25,2.3623402,10.615766,-0.153125,0.51474696,0.51474696,1.597501
1.25,2.3623402,10.615766,-0.13125,0.5366219,0.5366219,1.2688893
1.25,2.3623402,10.615766,-0.109375,0.55849695,0.55849695,1.2049185
1.25,2.3623402,10.615766,-0.087500006,0.580372,0.580372,1.2486715
1.25,2.3623402,10.615766,-0.06562501,0.60224694,0.60224694,1.3694927
1.25,2.3623402,10.615766,-0.043749988,0.62412196,0.62412196,1.5422486
1.25,2.3623402,10.615766,-0.021874994,0.6459969,0.6459969,1.7501647
1.25,2.3623402,10.615766,0.0,0.66787195,0.66787195,1.9979612
1.25,2.3623402,10.615766,0.021874994,0.689747,0.689747,2.232673
1.25,2.3623402,10.615766,0.043749988,0.71162194,0.71162194,2.5069897
1.25,2.3623402,10.615766,0.06562501,0.73349696,0.73349696,2.781751
1.25,2.3623402,10.615766,0.087500006,0.7553719,0.7553719,3.0594919
1.25,2.3623402,10.615766,0.109375,0.77724695,0.77724695,3.3285174
1.25,2.3623402,10.615766,0.13125,0.799122,0.799122,3.5770383
1.25,2.3623402,10.615766,0.15312502,0.820997,0.820997,3.8240852
1.25,2.3623402,10.615766,0.17499998,0.8428719,0.8428719,4.0880322
1.25,2.3623402,10.615766,0.196875,0.8647469,0.8647469,4.3649197
1.25,2.3623402,10.615766,0.21874997,0.88662195,0.88662195,4.630668
1.25,2.3623402,10.615766,0.240625,0.908497,0.908497,4.8774786
1.25,2.3623402,10.615766,0.26250002,0.930372,0.930372,5.11716
1.25,2.3623402,10.615766,0.28437498,0.9522469,0.9522469,5.357525
1.25,2.3623402,10.615766,0.30625,0.9741219,0.9741219,5.6060724
1.25,2.3623402,10.615766,0.32812497,0.99599695,0.99599695,5.8604374
1.25,2.3623402,10.615766,0.35,1.017872,1.017872,6.1130896
1.375,2.4873402,12.029239,-0.35,0.31787196,0.31787196,4.2177224
1.375,2.4873402,12.029239,-0.328125,0.33974695,0.33974695,4.298437
1.375,2.4873402,12.029239,-0.30625,0.36162195,0.36162195,4.2095847
1.375,2.4873402,12.029239,-0.284375,0.38349694,0.38349694,3.9168267
1.375,2.4873402,12.029239,-0.2625,0.40537196,0.40537196,3.5055194
1.375,2.4873402,12.029239,-0.240625,0.42724696,0.42724696,3.0718532
1.375,2.4873402,12.029239,-0.21875,0.44912195,0.44912195,2.6668522
1.375,2.4873402,12.029239,-0.19687499,0.47099698,0.47099698,2.2938387
1.375,2.4873402,12.029239,-0.175,0.49287194,0.49287194,1.9383365
1.375,2.4873402,12.029239,-0.153125,0.51474696,0.51474696,1.5735556
1.375,2.4873402,12.029239,-0.13125,0.5366219,0.5366219,1.3153046
1.375,2.4873402,12.029239,-0.109375,0.55849695,0.55849695,1.2706321
1.375,2.4873402,12.029239,-0.087500006,0.580372,0.580372,1.3091545
1.375,2.4873402,12.029239,-0.06562501,0.60224694,0.60224694,1.439636
1.375,2.4873402,12.029239,-0.043749988,0.62412196,0.62412196,1.6128228
1.375,2.4873402,12.029239,-0.021874994,0.6459969,0.6459969,1.8387913
1.375,2.4873402,12.029239,0.0,0.66787195,0.66787195,2.072891
1.375,2.4873402,12.029239,0.021874994,0.689747,0.689747,2.3180044
1.375,2.4873402,12.029239,0.043749988,0.71162194,0.71162194,2.5875275
1.375,2.4873402,12.029239,0.06562501,0.73349696,0.73349696,2.871886
1.375,2.4873402,12.029239,0.087500006,0.7553719,0.7553719,3.140049
1.375,2.4873402,12.029239,0.109375,0.77724695,0.77724695,3.391094
1.375,2.4873402,12.029239,0.13125,0.799122,0.799122,3.6535327
1.375,2.4873402,12.029239,0.15312502,0.820997,0.820997,3.9208658
1.375,2.4873402,12.029239,0.17499998,0.8428719,0.8428719,4.185027
1.375,2.4873402,12.029239,0.196875,0.8647469,0.8647469,4.4520187
1.375,2.4873402,12.029239,0.21874997,0.88662195,0.88662195,4.715241
1.375,2.4873402,12.029239,0.240625,0.908497,0.908497,4.9854746
1.375,2.4873402,12.029239,0.26250002,0.930372,0.930372,5.2571073
1.375,2.4873402,12.029239,0.28437498,0.9522469,0.9522469,5.5153317
1.375,2.4873402,12.029239,0.30625,0.9741219,0.9741219,5.757456
1.375,2.4873402,12.029239,0.32812497,0.99599695,0.99599695,5.9927077
1.375,2.4873402,12.029239,0.35,1.017872,1.017872,6.2236667
1.5,2.6123402,13.630913,-0.35,0.31787196,0.31787196,4.2110534
1.5,2.6123402,13.630913,-0.328125,0.33974695,0.33974695,4.2908773
1.5,2.6123402,13.630913,-0.30625,0.36162195,0.36162195,4.1960816
1.5,2.6123402,13.630913,-0.284375,0.38349694,0.38349694,3.8929062
1.5,2.6123402,13.630913,-0.2625,0.40537196,0.40537196,3.4913094
1.5,2.6123402,13.630913,-0.240625,0.42724696,0.42724696,3.0446954
1.5,2.6123402,13.630913,-0.21875,0.44912195,0.44912195,2.6484728
1.5,2.6123402,13.630913,-0.19687499,0.47099698,0.47099698,2.2701654
1.5,2.6123402,13.630913,-0.175,0.49287194,0.49287194,1.9143652
1.5,2.6123402,13.630913,-0.153125,0.51474696,0.51474696,1.5611227
1.5,2.6123402,13.630913,-0.13125,0.5366219,0.5366219,1.3606412
1.5,2.6123402,13.630913,-0.109375,0.55849695,0.55849695,1.326578
1.5,2.6123402,13.630913,-0.087500006,0.580372,0.580372,1.3720465
1.5,2.6123402,13.630913,-0.06562501,0.60224694,0.60224694,1.4978318
1.5,2.6123402,13.630913,-0.043749988,0.62412196,0.62412196,1.6755507
1.5,2.6123402,13.630913,-0.021874994,0.6459969,0.6459969,1.9060158
1.5,2.6123402,13.630913,0.0,0.66787195,0.66787195,2.143989
1.5,2.6123402,13.630913,0.021874994,0.689747,0.689747,2.3971472
1.5,2.6123402,13.630913,0.043749988,0.71162194,0.71162194,2.6730099
1.5,2.6123402,13.630913,0.06562501,0.73349696,0.73349696,2.963446
1.5,2.6123402,13.630913,0.087500006,0.7553719,0.7553719,3.2221391
1.5,2.6123402,13.630913,0.109375,0.77724695,0.77724695,3.4712088
1.5,2.6123402,13.630913,0.13125,0.799122,0.799122,3.7449708
1.5,2.6123402,13.630913,0.15312502,0.820997,0.820997,4.02713
1.5,2.6123402,13.630913,0.17499998,0.8428719,0.8428719,4.3007717
1.5,2.6123402,13.630913,0.196875,0.8647469,0.8647469,4.5672793
1.5,2.6123402,13.630913,0.21874997,0.88662195,0.88662195,4.832002
1.5,2.6123402,13.630913,0.240625,0.908497,0.908497,5.097867
1.5,2.6123402,13.630913,0.26250002,0.930372,0.930372,5.355758
1.5,2.6123402,13.630913,0.28437498,0.9522469,0.9522469,5.603149
1.5,2.6123402,13.630913,0.30625,0.9741219,0.9741219,5.8439307
1.5,2.6123402,13.630913,0.32812497,0.99599695,0.99599695,6.08447
1.5,2.6123402,13.630913,0.35,1.017872,1.017872,6.325693
1.625,2.7373402,15.4458475,-0.35,0.31787196,0.31787196,4.2015014
1.625,2.7373402,15.4458475,-0.328125,0.33974695,0.33974695,4.280777
1.625,2.7373402,15.4458475,-0.30625,0.36162195,0.36162195,4.184059
1.625,2.7373402,15.4458475,-0.284375,0.38349694,0.38349694,3.87653
1.625,2.7373402,15.4458475,-0.2625,0.40537196,0.40537196,3.4653554
1.625,2.7373402,15.4458475,-0.240625,0.42724696,0.42724696,3.0244186
1.625,2.7373402,15.4458475,-0.21875,0.44912195,0.44912195,2.6219058
1.625,2.7373402,15.4458475,-0.19687499,0.47099698,0.47099698,2.2406209
1.625,2.7373402,15.4458475,-0.175,0.49287194,0.49287194,1.8965908
1.625,2.7373402,15.4458475,-0.153125,0.51474696,0.51474696,1.5601672
1.625,2.7373402,15.4458475,-0.13125,0.5366219,0.5366219,1.4023472
1.625,2.7373402,15.4458475,-0.109375,0.55849695,0.55849695,1.380339
1.625,2.7373402,15.4458475,-0.087500006,0.580372,0.580372,1.4418639
1.625,2.7373402,15.4458475,-0.06562501,0.60224694,0.60224694,1.5714856
1.625,2.7373402,15.4458475,-0.043749988,0.62412196,0.62412196,1.7611288
1.625,2.7373402,15.4458475,-0.021874994,0.6459969,0.6459969,1.9842942
1.625,2.7373402,15.4458475,0.0,0.66787195,0.66787195,2.2060263
1.625,2.7373402,15.4458475,0.021874994,0.689747,0.689747,2.4898958
1.625,2.7373402,15.4458475,0.043749988,0.71162194,0.71162194,2.7480283
1.625,2.7373402,15.4458475,0.06562501,0.73349696,0.73349696,3.0302117
1.625,2.7373402,15.4458475,0.087500006,0.7553719,0.7553719,3.321993
1.625,2.7373402,15.4458475,0.109375,0.77724695,0.77724695,3.5818713
1.625,2.7373402,15.4458475,0.13125,0.799122,0.799122,3.831038
1.625,2.7373402,15.4458475,0.15312502,0.820997,0.820997,4.110113
1.625,2.7373402,15.4458475,0.17499998,0.8428719,0.8428719,4.400108
1.625,2.7373402,15.4458475,0.196875,0.8647469,0.8647469,4.679738
1.625,2.7373402,15.4458475,0.21874997,0.88662195,0.88662195,4.9415817
1.625,2.7373402,15.4458475,0.240625,0.908497,0.908497,5.187837
1.625,2.7373402,15.4458475,0.26250002,0.930372,0.930372,5.436963
1.625,2.7373402,15.4458475,0.28437498,0.9522469,0.9522469,5.6877766
1.625,2.7373402,15.4458475,0.30625,0.9741219,0.9741219,5.9404387
1.625,2.7373402,15.4458475,0.32812497,0.99599695,0.99599695,6.191592
1.625,2.7373402,15.4458475,0.35,1.017872,1.017872,6.4367213
1.75,2.8623402,17.502438,-0.35,0.31787196,0.31787196,4.1949453
1.75,2.8623402,17.502438,-0.328125,0.33974695,0.33974695,4.2741046
1.75,2.8623402,17.502438,-0.30625,0.36162195,0.36162195,4.1690726
1.75,2.8623402,17.502438,-0.284375,0.38349694,0.38349694,3.8493412
1.75,2.8623402,17.502438,-0.2625,0.40537196,0.40537196,3.4407082
1.75,2.8623402,17.502438,-0.240625,0.42724696,0.42724696,2.999134
1.75,2.8623402,17.502438,-0.21875,0.44912195,0.44912195,2.5893023
1.75,2.8623402,17.502438,-0.19687499,0.47099698,0.47099698,2.219486
1.75,2.8623402,17.502438,-0.175,0.49287194,0.49287194,1.8826444
1.75,2.8623402,17.502438,-0.153125,0.51474696,0.51474696,1.569458
1.75,2.8623402,17.502438,-0.13125,0.5366219,0.5366219,1.4435202
1.75,2.8623402,17.502438,-0.109375,0.55849695,0.55849695,1.4473836
1.75,2.8623402,17.502438,-0.087500006,0.580372,0.580372,1.5151614
1.75,2.8623402,17.502438,-0.06562501,0.60224694,0.60224694,1.6446645
1.75,2.8623402,17.502438,-0.043749988,0.62412196,0.62412196,1.8393205
1.75,2.8623402,17.502438,-0.021874994,0.6459969,0.6459969,2.0622628
1.75,2.8623402,17.502438,0.0,0.66787195,0.66787195,2.314115
1.75,2.8623402,17.502438,0.021874994,0.689747,0.689747,2.571694
1.75,2.8623402,17.502438,0.043749988,0.71162194,0.71162194,2.8328419
1.75,2.8623402,17.502438,0.06562501,0.73349696,0.73349696,3.1040082
1.75,2.8623402,17.502438,0.087500006,0.7553719,0.7553719,3.36372
1.75,2.8623402,17.502438,0.109375,0.77724695,0.77724695,3.6325862
1.75,2.8623402,17.502438,0.13125,0.799122,0.799122,3.9153693
1.75,2.8623402,17.502438,0.15312502,0.820997,0.820997,4.2085233
1.75,2.8623402,17.502438,0.17499998,0.8428719,0.8428719,4.485021
1.75,2.8623402,17.502438,0.196875,0.8647469,0.8647469,4.751456
1.75,2.8623402,17.502438,0.21874997,0.88662195,0.88662195,5.022774
1.75,2.8623402,17.502438,0.240625,0.908497,0.908497,5.2810593
1.75,2.8623402,17.502438,0.26250002,0.930372,0.930372,5.5317683
1.75,2.8623402,17.502438,0.28437498,0.9522469,0.9522469,5.784807
1.75,2.8623402,17.502438,0.30625,0.9741219,0.9741219,6.032212
1.75,2.8623402,17.502438,0.32812497,0.99599695,0.99599695,6.2734966
1.75,2.8623402,17.502438,0.35,1.017872,1.017872,6.503127
1.875,2.9873402,19.83286,-0.35,0.31787196,0.31787196,4.186032
1.875,2.9873402,19.83286,-0.328125,0.33974695,0.33974695,4.2686534
1.875,2.9873402,19.83286,-0.30625,0.36162195,0.36162195,4.1514287
1.875,2.9873402,19.83286,-0.284375,0.38349694,0.38349694,3.8203905
1.875,2.9873402,19.83286,-0.2625,0.40537196,0.40537196,3.413889
1.875,2.9873402,19.83286,-0.240625,0.42724696,0.42724696,2.978171
1.875,2.9873402,19.83286,-0.21875,0.44912195,0.44912195,2.5725198
1.875,2.9873402,19.83286,-0.19687499,0.47099698,0.47099698,2.2072155
1.875,2.9873402,19.83286,-0.175,0.49287194,0.49287194,1.8740913
1.875,2.9873402,19.83286,-0.153125,0.51474696,0.51474696,1.5914426
1.875,2.9873402,19.83286,-0.13125,0.5366219,0.5366219,1.4997478
1.875,2.9873402,19.83286,-0.109375,0.55849695,0.55849695,1.5095593
1.875,2.9873402,19.83286,-0.087500006,0.580372,0.580372,1.5824699
1.875,2.9873402,19.83286,-0.06562501,0.60224694,0.60224694,1.7101003
1.875,2.9873402,19.83286,-0.043749988,0.62412196,0.62412196,1.9063574
1.875,2.9873402,19.83286,-0.021874994,0.6459969,0.6459969,2.1175523
1.875,2.9873402,19.83286,0.0,0.66787195,0.66787195,2.3746078
1.875,2.9873402,19.83286,0.021874994,0.689747,0.689747,2.6176503
1.875,2.9873402,19.83286,0.043749988,0.71162194,0.71162194,2.9092996
1.875,2.9873402,19.83286,0.06562501,0.73349696,0.73349696,3.170567
1.875,2.9873402,19.83286,0.087500006,0.7553719,0.7553719,3.4199977
1.875,2.9873402,19.83286,0.109375,0.77724695,0.77724695,3.7095273
1.875,2.9873402,19.83286,0.13125,0.799122,0.799122,4.004956
1.875,2.9873402,19.83286,0.15312502,0.820997,0.820997,4.2651734
1.875,2.9873402,19.83286,0.17499998,0.8428719,0.8428719,4.5248075
1.875,2.9873402,19.83286,0.196875,0.8647469,0.8647469,4.8014994
1.875,2.9873402,19.83286,0.21874997,0.88662195,0.88662195,5.0883007
1.875,2.9873402,19.83286,0.240625,0.908497,0.908497,5.359613
1.875,2.9873402,19.83286,0.26250002,0.930372,0.930372,5.6076756
