delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
0.5,1.6123402,5.0145326,0.32812497,0.99599695,0.99599695,3.616658
0.5,1.6123402,5.0145326,0.35,1.017872,1.017872,3.8096404
0.625,1.7373402,5.68221,-0.35,0.31787196,0.31787196,4.2950697
0.625,1.7373402,5.68221,-0.328125,0.33974695,0.33974695,4.3642926
0.625,1.7373402,5.68221,-0.30625,0.36162195,0.36162195,4.3145123
0.625,1.7373402,5.68221,-0.284375,0.38349694,0.38349694,4.1661687
0.625,1.7373402,5.68221,-0.2625,0.40537196,0.40537196,3.9318683
0.625,1.7373402,5.68221,-0.240625,0.42724696,0.42724696,3.6397433
0.625,1.7373402,5.68221,-0.21875,0.44912195,0.44912195,3.3151891
0.625,1.7373402,5.68221,-0.19687499,0.47099698,0.47099698,2.9964223
0.625,1.7373402,5.68221,-0.175,0.49287194,0.49287194,2.7011995
0.625,1.7373402,5.68221,-0.153125,0.51474696,0.51474696,2.414888
0.625,1.7373402,5.68221,-0.13125,0.5366219,0.5366219,2.1417303
0.625,1.7373402,5.68221,-0.109375,0.55849695,0.55849695,1.8708885
0.625,1.7373402,5.68221,-0.087500006,0.580372,0.580372,1.577792
0.625,1.7373402,5.68221,-0.06562501,0.60224694,0.60224694,1.2874769
0.625,1.7373402,5.68221,-0.043749988,0.62412196,0.62412196,1.1348089
0.625,1.7373402,5.68221,-0.021874994,0.6459969,0.6459969,1.1246339
0.625,1.7373402,5.68221,0.0,0.66787195,0.66787195,1.1661589
0.625,1.7373402,5.68221,0.021874994,0.689747,0.689747,1.2476484
0.625,1.7373402,5.68221,0.043749988,0.71162194,0.71162194,1.3494269
0.625,1.7373402,5.68221,0.06562501,0.73349696,0.73349696,1.489173
0.625,1.7373402,5.68221,0.087500006,0.7553719,0.7553719,1.6534868
0.625,1.7373402,5.68221,0.109375,0.77724695,0.77724695,1.8189926
0.625,1.7373402,5.68221,0.13125,0.799122,0.799122,1.9984431
0.625,1.7373402,5.68221,0.15312502,0.820997,0.820997,2.1858487
0.625,1.7373402,5.68221,0.17499998,0.8428719,0.8428719,2.3687727
0.625,1.7373402,5.68221,0.196875,0.8647469,0.8647469,2.5505724
0.625,1.7373402,5.68221,0.21874997,0.88662195,0.88662195,2.7420301
0.625,1.7373402,5.68221,0.240625,0.908497,0.908497,2.9395764
0.625,1.7373402,5.68221,0.26250002,0.930372,0.930372,3.1437755
0.625,1.7373402,5.68221,0.28437498,0.9522469,0.9522469,3.347447
0.625,1.7373402,5.68221,0.30625,0.9741219,0.9741219,3.5459242
0.625,1.7373402,5.68221,0.32812497,0.99599695,0.99599695,3.7406142
0.625,1.7373402,5.68221,0.35,1.017872,1.017872,3.9339511
0.75,1.8623402,6.4387875,-0.35,0.31787196,0.31787196,4.292817
0.75,1.8623402,6.4387875,-0.328125,0.33974695,0.33974695,4.35989
0.75,1.8623402,6.4387875,-0.30625,0.36162195,0.36162195,4.300141
0.75,1.8623402,6.4387875,-0.284375,0.38349694,0.38349694,4.139635
0.75,1.8623402,6.4387875,-0.2625,0.40537196,0.40537196,3.8922634
0.75,1.8623402,6.4387875,-0.240625,0.42724696,0.42724696,3.5952208
0.75,1.8623402,6.4387875,-0.21875,0.44912195,0.44912195,3.2821739
0.75,1.8623402,6.4387875,-0.19687499,0.47099698,0.47099698,2.9633555
0.75,1.8623402,6.4387875,-0.175,0.49287194,0.49287194,2.661262
0.75,1.8623402,6.4387875,-0.153125,0.51474696,0.51474696,2.376784
0.75,1.8623402,6.4387875,-0.13125,0.5366219,0.5366219,2.1051679
0.75,1.8623402,6.4387875,-0.109375,0.55849695,0.55849695,1.8232062
0.75,1.8623402,6.4387875,-0.087500006,0.580372,0.580372,1.5227597
0.75,1.8623402,6.4387875,-0.06562501,0.60224694,0.60224694,1.2812816
0.75,1.8623402,6.4387875,-0.043749988,0.62412196,0.62412196,1.1996299
0.75,1.8623402,6.4387875,-0.021874994,0.6459969,0.6459969,1.1944561
0.75,1.8623402,6.4387875,0.0,0.66787195,0.66787195,1.2305002
0.75,1.8623402,6.4387875,0.021874994,0.689747,0.689747,1.305751
0.75,1.8623402,6.4387875,0.043749988,0.71162194,0.71162194,1.4253325
0.75,1.8623402,6.4387875,0.06562501,0.73349696,0.73349696,1.5711807
0.75,1.8623402,6.4387875,0.087500006,0.7553719,0.7553719,1.7291008
0.75,1.8623402,6.4387875,0.109375,0.77724695,0.77724695,1.9072428
0.75,1.8623402,6.4387875,0.13125,0.799122,0.799122,2.0962112
0.75,1.8623402,6.4387875,0.15312502,0.820997,0.820997,2.2772894
0.75,1.8623402,6.4387875,0.17499998,0.8428719,0.8428719,2.457055
0.75,1.8623402,6.4387875,0.196875,0.8647469,0.8647469,2.6560383
0.75,1.8623402,6.4387875,0.21874997,0.88662195,0.88662195,2.868179
0.75,1.8623402,6.4387875,0.240625,0.908497,0.908497,3.0799563
0.75,1.8623402,6.4387875,0.26250002,0.930372,0.930372,3.282523
0.75,1.8623402,6.4387875,0.28437498,0.9522469,0.9522469,3.4754117
0.75,1.8623402,6.4387875,0.30625,0.9741219,0.9741219,3.662629
0.75,1.8623402,6.4387875,0.32812497,0.99599695,0.99599695,3.846854
0.75,1.8623402,6.4387875,0.35,1.017872,1.017872,4.0359926
0.875,1.9873402,7.296102,-0.35,0.31787196,0.31787196,4.290773
0.875,1.9873402,7.296102,-0.328125,0.33974695,0.33974695,4.3538775
0.875,1.9873402,7.296102,-0.30625,0.36162195,0.36162195,4.2863336
0.875,1.9873402,7.296102,-0.284375,0.38349694,0.38349694,4.1135125
0.875,1.9873402,7.296102,-0.2625,0.40537196,0.40537196,3.8587391
0.875,1.9873402,7.296102,-0.240625,0.42724696,0.42724696,3.5563846
0.875,1.9873402,7.296102,-0.21875,0.44912195,0.44912195,3.242094
0.875,1.9873402,7.296102,-0.19687499,0.47099698,0.47099698,2.9257631
0.875,1.9873402,7.296102,-0.175,0.49287194,0.49287194,2.6228728
0.875,1.9873402,7.296102,-0.153125,0.51474696,0.51474696,2.3411236
0.875,1.9873402,7.296102,-0.13125,0.5366219,0.5366219,2.0589054
0.875,1.9873402,7.296102,-0.109375,0.55849695,0.55849695,1.7685441
0.875,1.9873402,7.296102,-0.087500006,0.580372,0.580372,1.4820428
0.875,1.9873402,7.296102,-0.06562501,0.60224694,0.60224694,1.3107827
0.875,1.9873402,7.296102,-0.043749988,0.62412196,0.62412196,1.2550665
0.875,1.9873402,7.296102,-0.021874994,0.6459969,0.6459969,1.2499231
0.875,1.9873402,7.296102,0.0,0.66787195,0.66787195,1.2918359
0.875,1.9873402,7.296102,0.021874994,0.689747,0.689747,1.3753659
0.875,1.9873402,7.296102,0.043749988,0.71162194,0.71162194,1.4891832
0.875,1.9873402,7.296102,0.06562501,0.73349696,0.73349696,1.6284169
0.875,1.9873402,7.296102,0.087500006,0.7553719,0.7553719,1.7921504
0.875,1.9873402,7.296102,0.109375,0.77724695,0.77724695,1.979153
0.875,1.9873402,7.296102,0.13125,0.799122,0.799122,2.1640584
0.875,1.9873402,7.296102,0.15312502,0.820997,0.820997,2.3492248
0.875,1.9873402,7.296102,0.17499998,0.8428719,0.8428719,2.5460036
0.875,1.9873402,7.296102,0.196875,0.8647469,0.8647469,2.7537324
0.875,1.9873402,7.296102,0.21874997,0.88662195,0.88662195,2.9629235
0.875,1.9873402,7.296102,0.240625,0.908497,0.908497,3.1625586
0.875,1.9873402,7.296102,0.26250002,0.930372,0.930372,3.358592
0.875,1.9873402,7.296102,0.28437498,0.9522469,0.9522469,3.5600977
0.875,1.9873402,7.296102,0.30625,0.9741219,0.9741219,3.7624836
0.875,1.9873402,7.296102,0.32812497,0.99599695,0.99599695,3.960979
0.875,1.9873402,7.296102,0.35,1.017872,1.017872,4.161111
1.0,2.1123402,8.267567,-0.35,0.31787196,0.31787196,4.2883053
1.0,2.1123402,8.267567,-0.328125,0.33974695,0.33974695,4.346212
1.0,2.1123402,8.267567,-0.30625,0.36162195,0.36162195,4.272434
1.0,2.1123402,8.267567,-0.284375,0.38349694,0.38349694,4.0878606
1.0,2.1123402,8.267567,-0.2625,0.40537196,0.40537196,3.8291667
1.0,2.1123402,8.267567,-0.240625,0.42724696,0.42724696,3.508158
1.0,2.1123402,8.267567,-0.21875,0.44912195,0.44912195,3.1948261
1.0,2.1123402,8.267567,-0.19687499,0.47099698,0.47099698,2.8830042
1.0,2.1123402,8.267567,-0.175,0.49287194,0.49287194,2.5800757
1.0,2.1123402,8.267567,-0.153125,0.51474696,0.51474696,2.2948525
1.0,2.1123402,8.267567,-0.13125,0.5366219,0.5366219,2.013388
1.0,2.1123402,8.267567,-0.109375,0.55849695,0.55849695,1.7212905
1.0,2.1123402,8.267567,-0.087500006,0.580372,0.580372,1.4664075
1.0,2.1123402,8.267567,-0.06562501,0.60224694,0.60224694,1.3337121
1.0,2.1123402,8.267567,-0.043749988,0.62412196,0.62412196,1.2920691
1.0,2.1123402,8.267567,-0.021874994,0.6459969,0.6459969,1.2916617
1.0,2.1123402,8.267567,0.0,0.66787195,0.66787195,1.34308
1.0,2.1123402,8.267567,0.021874994,0.689747,0.689747,1.4303749
1.0,2.1123402,8.267567,0.043749988,0.71162194,0.71162194,1.5463443
1.0,2.1123402,8.267567,0.06562501,0.73349696,0.73349696,1.6922827
1.0,2.1123402,8.267567,0.087500006,0.7553719,0.7553719,1.8602928
1.0,2.1123402,8.267567,0.109375,0.77724695,0.77724695,2.0463057
1.0,2.1123402,8.267567,0.13125,0.799122,0.799122,2.241906
1.0,2.1123402,8.267567,0.15312502,0.820997,0.820997,2.4344475
1.0,2.1123402,8.267567,0.17499998,0.8428719,0.8428719,2.6358333
1.0,2.1123402,8.267567,0.196875,0.8647469,0.8647469,2.8377311
1.0,2.1123402,8.267567,0.21874997,0.88662195,0.88662195,3.0391989
1.0,2.1123402,8.267567,0.240625,0.908497,0.908497,3.249611
1.0,2.1123402,8.267567,0.26250002,0.930372,0.930372,3.4582083
1.0,2.1123402,8.267567,0.28437498,0.9522469,0.9522469,3.6629293
1.0,2.1123402,8.267567,0.30625,0.9741219,0.9741219,3.8600118
1.0,2.1123402,8.267567,0.32812497,0.99599695,0.99599695,4.053003
1.0,2.1123402,8.267567,0.35,1.017872,1.017872,4.242833
1.125,2.2373402,9.368381,-0.35,0.31787196,0.31787196,4.290111
1.125,2.2373402,9.368381,-0.328125,0.33974695,0.33974695,4.3406277
1.125,2.2373402,9.368381,-0.30625,0.36162195,0.36162195,4.256776
1.125,2.2373402,9.368381,-0.284375,0.38349694,0.38349694,4.059175
1.125,2.2373402,9.368381,-0.2625,0.40537196,0.40537196,3.7873135
1.125,2.2373402,9.368381,-0.240625,0.42724696,0.42724696,3.4579325
1.125,2.2373402,9.368381,-0.21875,0.44912195,0.44912195,3.148683
1.125,2.2373402,9.368381,-0.19687499,0.47099698,0.47099698,2.83162
1.125,2.2373402,9.368381,-0.175,0.49287194,0.49287194,2.528321
1.125,2.2373402,9.368381,-0.153125,0.51474696,0.51474696,2.2467287
1.125,2.2373402,9.368381,-0.13125,0.5366219,0.5366219,1.9647946
1.125,2.2373402,9.368381,-0.109375,0.55849695,0.55849695,1.6809183
1.125,2.2373402,9.368381,-0.087500006,0.580372,0.580372,1.4583794
1.125,2.2373402,9.368381,-0.06562501,0.60224694,0.60224694,1.3501822
1.125,2.2373402,9.368381,-0.043749988,0.62412196,0.62412196,1.3224981
1.125,2.2373402,9.368381,-0.021874994,0.6459969,0.6459969,1.3357298
1.125,2.2373402,9.368381,0.0,0.66787195,0.66787195,1.3990805
1.125,2.2373402,9.368381,0.021874994,0.689747,0.689747,1.4947869
1.125,2.2373402,9.368381,0.043749988,0.71162194,0.71162194,1.6295514
1.125,2.2373402,9.368381,0.06562501,0.73349696,0.73349696,1.7759401
1.125,2.2373402,9.368381,0.087500006,0.7553719,0.7553719,1.9469897
1.125,2.2373402,9.368381,0.109375,0.77724695,0.77724695,2.1381586
1.125,2.2373402,9.368381,0.13125,0.799122,0.799122,2.3275604
1.125,2.2373402,9.368381,0.15312502,0.820997,0.820997,2.5226262
1.125,2.2373402,9.368381,0.17499998,0.8428719,0.8428719,2.7257679
1.125,2.2373402,9.368381,0.196875,0.8647469,0.8647469,2.9256642
1.125,2.2373402,9.368381,0.21874997,0.88662195,0.88662195,3.1349838
1.125,2.2373402,9.368381,0.240625,0.908497,0.908497,3.3500473
1.125,2.2373402,9.368381,0.26250002,0.930372,0.930372,3.5567765
1.125,2.2373402,9.368381,0.28437498,0.9522469,0.9522469,3.755843
1.125,2.2373402,9.368381,0.30625,0.9741219,0.9741219,3.9523652
1.125,2.2373402,9.368381,0.32812497,0.99599695,0.99599695,4.1473217
1.125,2.2373402,9.368381,0.35,1.017872,1.017872,4.346126
1.25,2.3623402,10.615766,-0.35,0.31787196,0.31787196,4.288179
1.25,2.3623402,10.615766,-0.328125,0.33974695,0.33974695,4.339305
1.25,2.3623402,10.615766,-0.30625,0.36162195,0.36162195,4.24634
1.25,2.3623402,10.615766,-0.284375,0.38349694,0.38349694,4.031264
1.25,2.3623402,10.615766,-0.2625,0.40537196,0.40537196,3.741635
1.25,2.3623402,10.615766,-0.240625,0.42724696,0.42724696,3.408492
1.25,2.3623402,10.615766,-0.21875,0.44912195,0.44912195,3.0926073
1.25,2.3623402,10.615766,-0.19687499,0.47099698,0.47099698,2.776236
1.25,2.3623402,10.615766,-0.175,0.49287194,0.49287194,2.477858
1.25,2.3623402,10.615766,-0.153125,0.51474696,0.51474696,2.194628
1.25,2.3623402,10.615766,-0.13125,0.5366219,0.5366219,1.9165304
1.25,2.3623402,10.615766,-0.109375,0.55849695,0.55849695,1.6443875
1.25,2.3623402,10.615766,-0.087500006,0.580372,0.580372,1.4569472
1.25,2.3623402,10.615766,-0.06562501,0.60224694,0.60224694,1.378996
1.25,2.3623402,10.615766,-0.043749988,0.62412196,0.62412196,1.3627813
1.25,2.3623402,10.615766,-0.021874994,0.6459969,0.6459969,1.3933182
1.25,2.3623402,10.615766,0.0,0.66787195,0.66787195,1.4567912
1.25,2.3623402,10.615766,0.021874994,0.689747,0.689747,1.5616295
1.25,2.3623402,10.615766,0.043749988,0.71162194,0.71162194,1.6957238
1.25,2.3623402,10.615766,0.06562501,0.73349696,0.73349696,1.8499995
1.25,2.3623402,10.615766,0.087500006,0.7553719,0.7553719,2.0212038
1.25,2.3623402,10.615766,0.109375,0.77724695,0.77724695,2.2065182
1.25,2.3623402,10.615766,0.13125,0.799122,0.799122,2.40431
1.25,2.3623402,10.615766,0.15312502,0.820997,0.820997,2.6130595
1.25,2.3623402,10.615766,0.17499998,0.8428719,0.8428719,2.8249333
1.25,2.3623402,10.615766,0.196875,0.8647469,0.8647469,3.0286222
1.25,2.3623402,10.615766,0.21874997,0.88662195,0.88662195,3.2359393
1.25,2.3623402,10.615766,0.240625,0.908497,0.908497,3.441102
1.25,2.3623402,10.615766,0.26250002,0.930372,0.930372,3.6381938
1.25,2.3623402,10.615766,0.28437498,0.9522469,0.9522469,3.8353684
1.25,2.3623402,10.615766,0.30625,0.9741219,0.9741219,4.039801
1.25,2.3623402,10.615766,0.32812497,0.99599695,0.99599695,4.244222
1.25,2.3623402,10.615766,0.35,1.017872,1.017872,4.4461117
1.375,2.4873402,12.029239,-0.35,0.31787196,0.31787196,4.2834163
1.375,2.4873402,12.029239,-0.328125,0.33974695,0.33974695,4.3349066
1.375,2.4873402,12.029239,-0.30625,0.36162195,0.36162195,4.236594
1.375,2.4873402,12.029239,-0.284375,0.38349694,0.38349694,4.0052705
1.375,2.4873402,12.029239,-0.2625,0.40537196,0.40537196,3.70003
1.375,2.4873402,12.029239,-0.240625,0.42724696,0.42724696,3.3572516
1.375,2.4873402,12.029239,-0.21875,0.44912195,0.44912195,3.0384803
1.375,2.4873402,12.029239,-0.19687499,0.47099698,0.47099698,2.7223306
1.375,2.4873402,12.029239,-0.175,0.49287194,0.49287194,2.4279983
1.375,2.4873402,12.029239,-0.153125,0.51474696,0.51474696,2.1475081
1.375,2.4873402,12.029239,-0.13125,0.5366219,0.5366219,1.8758368
1.375,2.4873402,12.029239,-0.109375,0.55849695,0.55849695,1.6213856
1.375,2.4873402,12.029239,-0.087500006,0.580372,0.580372,1.4760728
1.375,2.4873402,12.029239,-0.06562501,0.60224694,0.60224694,1.4228234
1.375,2.4873402,12.029239,-0.043749988,0.62412196,0.62412196,1.4140128
1.375,2.4873402,12.029239,-0.021874994,0.6459969,0.6459969,1.4477333
1.375,2.4873402,12.029239,0.0,0.66787195,0.66787195,1.5250597
1.375,2.4873402,12.029239,0.021874994,0.689747,0.689747,1.6327634
1.375,2.4873402,12.029239,0.043749988,0.71162194,0.71162194,1.7672865
1.375,2.4873402,12.029239,0.06562501,0.73349696,0.73349696,1.9375277
1.375,2.4873402,12.029239,0.087500006,0.7553719,0.7553719,2.1101017
1.375,2.4873402,12.029239,0.109375,0.77724695,0.77724695,2.2869532
1.375,2.4873402,12.029239,0.13125,0.799122,0.799122,2.4814875
1.375,2.4873402,12.029239,0.15312502,0.820997,0.820997,2.686299
1.375,2.4873402,12.029239,0.17499998,0.8428719,0.8428719,2.8993735
1.375,2.4873402,12.029239,0.196875,0.8647469,0.8647469,3.1021154
1.375,2.4873402,12.029239,0.21874997,0.88662195,0.88662195,3.296891
1.375,2.4873402,12.029239,0.240625,0.908497,0.908497,3.4960978
1.375,2.4873402,12.029239,0.26250002,0.930372,0.930372,3.6961615
1.375,2.4873402,12.029239,0.28437498,0.9522469,0.9522469,3.8972106
1.375,2.4873402,12.029239,0.30625,0.9741219,0.9741219,4.1008897
1.375,2.4873402,12.029239,0.32812497,0.99599695,0.99599695,4.3049116
1.375,2.4873402,12.029239,0.35,1.017872,1.017872,4.506316
1.5,2.6123402,13.630913,-0.35,0.31787196,0.31787196,4.276087
1.5,2.6123402,13.630913,-0.328125,0.33974695,0.33974695,4.325639
1.5,2.6123402,13.630913,-0.30625,0.36162195,0.36162195,4.225091
1.5,2.6123402,13.630913,-0.284375,0.38349694,0.38349694,3.9776595
1.5,2.6123402,13.630913,-0.2625,0.40537196,0.40537196,3.662043
1.5,2.6123402,13.630913,-0.240625,0.42724696,0.42724696,3.3136146
1.5,2.6123402,13.630913,-0.21875,0.44912195,0.44912195,2.987182
1.5,2.6123402,13.630913,-0.19687499,0.47099698,0.47099698,2.6807232
1.5,2.6123402,13.630913,-0.175,0.49287194,0.49287194,2.3896973
1.5,2.6123402,13.630913,-0.153125,0.51474696,0.51474696,2.1246383
1.5,2.6123402,13.630913,-0.13125,0.5366219,0.5366219,1.866525
1.5,2.6123402,13.630913,-0.109375,0.55849695,0.55849695,1.6433108
1.5,2.6123402,13.630913,-0.087500006,0.580372,0.580372,1.5292708
1.5,2.6123402,13.630913,-0.06562501,0.60224694,0.60224694,1.4812315
1.5,2.6123402,13.630913,-0.043749988,0.62412196,0.62412196,1.4741346
1.5,2.6123402,13.630913,-0.021874994,0.6459969,0.6459969,1.5098331
1.5,2.6123402,13.630913,0.0,0.66787195,0.66787195,1.5786545
1.5,2.6123402,13.630913,0.021874994,0.689747,0.689747,1.6887048
1.5,2.6123402,13.630913,0.043749988,0.71162194,0.71162194,1.8229638
1.5,2.6123402,13.630913,0.06562501,0.73349696,0.73349696,1.9832317
1.5,2.6123402,13.630913,0.087500006,0.7553719,0.7553719,2.155067
1.5,2.6123402,13.630913,0.109375,0.77724695,0.77724695,2.3363817
1.5,2.6123402,13.630913,0.13125,0.799122,0.799122,2.540718
1.5,2.6123402,13.630913,0.15312502,0.820997,0.820997,2.747502
1.5,2.6123402,13.630913,0.17499998,0.8428719,0.8428719,2.952022
1.5,2.6123402,13.630913,0.196875,0.8647469,0.8647469,3.154519
1.5,2.6123402,13.630913,0.21874997,0.88662195,0.88662195,3.3452086
1.5,2.6123402,13.630913,0.240625,0.908497,0.908497,3.5334244
1.5,2.6123402,13.630913,0.26250002,0.930372,0.930372,3.7314448
1.5,2.6123402,13.630913,0.28437498,0.9522469,0.9522469,3.939533
1.5,2.6123402,13.630913,0.30625,0.9741219,0.9741219,4.1487184
1.5,2.6123402,13.630913,0.32812497,0.99599695,0.99599695,4.359767
1.5,2.6123402,13.630913,0.35,1.017872,1.017872,4.5711555
1.625,2.7373402,15.4458475,-0.35,0.31787196,0.31787196,4.264421
1.625,2.7373402,15.4458475,-0.328125,0.33974695,0.33974695,4.31717
1.625,2.7373402,15.4458475,-0.30625,0.36162195,0.36162195,4.2127137
1.625,2.7373402,15.4458475,-0.284375,0.38349694,0.38349694,3.950756
1.625,2.7373402,15.4458475,-0.2625,0.40537196,0.40537196,3.6323109
1.625,2.7373402,15.4458475,-0.240625,0.42724696,0.42724696,3.2799187
1.625,2.7373402,15.4458475,-0.21875,0.44912195,0.44912195,2.9602132
1.625,2.7373402,15.4458475,-0.19687499,0.47099698,0.47099698,2.659252
1.625,2.7373402,15.4458475,-0.175,0.49287194,0.49287194,2.3856707
1.625,2.7373402,15.4458475,-0.153125,0.51474696,0.51474696,2.1332304
1.625,2.7373402,15.4458475,-0.13125,0.5366219,0.5366219,1.8863659
1.625,2.7373402,15.4458475,-0.109375,0.55849695,0.55849695,1.69477
1.625,2.7373402,15.4458475,-0.087500006,0.580372,0.580372,1.6006738
1.625,2.7373402,15.4458475,-0.06562501,0.60224694,0.60224694,1.552677
1.625,2.7373402,15.4458475,-0.043749988,0.62412196,0.62412196,1.5368652
1.625,2.7373402,15.4458475,-0.021874994,0.6459969,0.6459969,1.5659893
1.625,2.7373402,15.4458475,0.0,0.66787195,0.66787195,1.6247499
1.625,2.7373402,15.4458475,0.021874994,0.689747,0.689747,1.7383078
1.625,2.7373402,15.4458475,0.043749988,0.71162194,0.71162194,1.8668678
1.625,2.7373402,15.4458475,0.06562501,0.73349696,0.73349696,2.0135581
1.625,2.7373402,15.4458475,0.087500006,0.7553719,0.7553719,2.19119
1.625,2.7373402,15.4458475,0.109375,0.77724695,0.77724695,2.3860877
1.625,2.7373402,15.4458475,0.13125,0.799122,0.799122,2.5776937
1.625,2.7373402,15.4458475,0.15312502,0.820997,0.820997,2.7760522
1.625,2.7373402,15.4458475,0.17499998,0.8428719,0.8428719,2.9852893
1.625,2.7373402,15.4458475,0.196875,0.8647469,0.8647469,3.1974711
1.625,2.7373402,15.4458475,0.21874997,0.88662195,0.88662195,3.4040725
1.625,2.7373402,15.4458475,0.240625,0.908497,0.908497,3.6059706
1.625,2.7373402,15.4458475,0.26250002,0.930372,0.930372,3.801189
1.625,2.7373402,15.4458475,0.28437498,0.9522469,0.9522469,4.0031476
1.625,2.7373402,15.4458475,0.30625,0.9741219,0.9741219,4.209156
1.625,2.7373402,15.4458475,0.32812497,0.99599695,0.99599695,4.4140325
1.625,2.7373402,15.4458475,0.35,1.017872,1.017872,4.616247
1.75,2.8623402,17.502438,-0.35,0.31787196,0.31787196,4.252484
1.75,2.8623402,17.502438,-0.328125,0.33974695,0.33974695,4.3099422
1.75,2.8623402,17.502438,-0.30625,0.36162195,0.36162195,4.202603
1.75,2.8623402,17.502438,-0.284375,0.38349694,0.38349694,3.9255426
1.75,2.8623402,17.502438,-0.2625,0.40537196,0.40537196,3.6094182
1.75,2.8623402,17.502438,-0.240625,0.42724696,0.42724696,3.2595353
1.75,2.8623402,17.502438,-0.21875,0.44912195,0.44912195,2.9524615
1.75,2.8623402,17.502438,-0.19687499,0.47099698,0.47099698,2.665262
1.75,2.8623402,17.502438,-0.175,0.49287194,0.49287194,2.4038787
1.75,2.8623402,17.502438,-0.153125,0.51474696,0.51474696,2.1594887
1.75,2.8623402,17.502438,-0.13125,0.5366219,0.5366219,1.9211211
1.75,2.8623402,17.502438,-0.109375,0.55849695,0.55849695,1.7596489
1.75,2.8623402,17.502438,-0.087500006,0.580372,0.580372,1.672599
1.75,2.8623402,17.502438,-0.06562501,0.60224694,0.60224694,1.6180632
1.75,2.8623402,17.502438,-0.043749988,0.62412196,0.62412196,1.6101513
1.75,2.8623402,17.502438,-0.021874994,0.6459969,0.6459969,1.6397464
1.75,2.8623402,17.502438,0.0,0.66787195,0.66787195,1.7008423
1.75,2.8623402,17.502438,0.021874994,0.689747,0.689747,1.801767
1.75,2.8623402,17.502438,0.043749988,0.71162194,0.71162194,1.9249713
1.75,2.8623402,17.502438,0.06562501,0.73349696,0.73349696,2.079661
1.75,2.8623402,17.502438,0.087500006,0.7553719,0.7553719,2.2513916
1.75,2.8623402,17.502438,0.109375,0.77724695,0.77724695,2.4441307
1.75,2.8623402,17.502438,0.13125,0.799122,0.799122,2.6442077
1.75,2.8623402,17.502438,0.15312502,0.820997,0.820997,2.8456726
1.75,2.8623402,17.502438,0.17499998,0.8428719,0.8428719,3.0472884
1.75,2.8623402,17.502438,0.196875,0.8647469,0.8647469,3.2409775
1.75,2.8623402,17.502438,0.21874997,0.88662195,0.88662195,3.4425087
1.75,2.8623402,17.502438,0.240625,0.908497,0.908497,3.6518877
1.75,2.8623402,17.502438,0.26250002,0.930372,0.930372,3.8589354
1.75,2.8623402,17.502438,0.28437498,0.9522469,0.9522469,4.063202
1.75,2.8623402,17.502438,0.30625,0.9741219,0.9741219,4.2731633
1.75,2.8623402,17.502438,0.32812497,0.99599695,0.99599695,4.4813924
1.75,2.8623402,17.502438,0.35,1.017872,1.017872,4.6832294
1.875,2.9873402,19.83286,-0.35,0.31787196,0.31787196,4.2423067
1.875,2.9873402,19.83286,-0.328125,0.33974695,0.33974695,4.3029704
1.875,2.9873402,19.83286,-0.30625,0.36162195,0.36162195,4.19097
1.875,2.9873402,19.83286,-0.284375,0.38349694,0.38349694,3.910082
1.875,2.9873402,19.83286,-0.2625,0.40537196,0.40537196,3.5923347
1.875,2.9873402,19.83286,-0.240625,0.42724696,0.42724696,3.252301
1.875,2.9873402,19.83286,-0.21875,0.44912195,0.44912195,2.9597137
1.875,2.9873402,19.83286,-0.19687499,0.47099698,0.47099698,2.6925864
1.875,2.9873402,19.83286,-0.175,0.49287194,0.49287194,2.4367654
1.875,2.9873402,19.83286,-0.153125,0.51474696,0.51474696,2.1945956
1.875,2.9873402,19.83286,-0.13125,0.5366219,0.5366219,1.9838697
1.875,2.9873402,19.83286,-0.109375,0.55849695,0.55849695,1.8334711
1.875,2.9873402,19.83286,-0.087500006,0.580372,0.580372,1.7446067
1.875,2.9873402,19.83286,-0.06562501,0.60224694,0.60224694,1.6931795
1.875,2.9873402,19.83286,-0.043749988,0.62412196,0.62412196,1.6869167
1.875,2.9873402,19.83286,-0.021874994,0.6459969,0.6459969,1.706254
1.875,2.9873402,19.83286,0.0,0.66787195,0.66787195,1.7819985
1.875,2.9873402,19.83286,0.021874994,0.689747,0.689747,1.8813802
1.875,2.9873402,19.83286,0.043749988,0.71162194,0.71162194,2.0056603
1.875,2.9873402,19.83286,0.06562501,0.73349696,0.73349696,2.1682706
1.875,2.9873402,19.83286,0.087500006,0.7553719,0.7553719,2.3293817
1.875,2.9873402,19.83286,0.109375,0.77724695,0.77724695,2.5081134
1.875,2.9873402,19.83286,0.13125,0.799122,0.799122,2.7113254
1.875,2.9873402,19.83286,0.15312502,0.820997,0.820997,2.9223177
1.875,2.9873402,19.83286,0.17499998,0.8428719,0.8428719,3.1210806
1.875,2.9873402,19.83286,0.196875,0.8647469,0.8647469,3.3153672
1.875,2.9873402,19.83286,0.21874997,0.88662195,0.88662195,3.514043
1.875,2.9873402,19.83286,0.240625,0.908497,0.908497,3.7192929
1.875,2.9873402,19.83286,0.26250002,0.930372,0.930372,3.9388568
1.875,2.9873402,19.83286,0.28437498,0.9522469,0.9522469,4.16052
1.875,2.9873402,19.83286,0.30625,0.9741219,0.9741219,4.3721056
1.875,2.9873402,19.83286,0.32812497,0.99599695,0.99599695,4.573475
