delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,delta3,transformedValue3,naturalValue3,loss
-0.375,-0.10333744,-0.10333744,-0.2790625,0.012191087,0.012191087,1.0,0.49370998,1.6383834,8.687225
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,-1.0,-1.50629,0.22173108,1.6812277
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,-0.75,-1.25629,0.28470835,2.0136945
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,-0.5,-1.00629,0.36557275,2.498207
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,-0.25,-0.75629,0.4694047,3.1617458
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,0.0,-0.50629,0.60272753,4.029385
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,0.25,-0.25629002,0.7739175,5.0162606
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,0.5,-0.0062900186,0.9937297,6.1219015
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,0.75,0.24370998,1.2759743,7.3506227
-0.375,-0.10333744,-0.10333744,-0.264375,0.026878595,0.026878595,1.0,0.49370998,1.6383834,8.711296
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,-1.0,-1.50629,0.22173108,1.714555
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,-0.75,-1.25629,0.28470835,2.0645251
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,-0.5,-1.00629,0.36557275,2.553765
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,-0.25,-0.75629,0.4694047,3.2167585
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,0.0,-0.50629,0.60272753,4.082153
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,0.25,-0.25629002,0.7739175,5.065841
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,0.5,-0.0062900186,0.9937297,6.1698084
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,0.75,0.24370998,1.2759743,7.39929
-0.375,-0.10333744,-0.10333744,-0.2496875,0.041566104,0.041566104,1.0,0.49370998,1.6383834,8.763733
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,-1.0,-1.50629,0.22173108,1.7406636
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,-0.75,-1.25629,0.28470835,2.0942514
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,-0.5,-1.00629,0.36557275,2.582491
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,-0.25,-0.75629,0.4694047,3.2415135
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,0.0,-0.50629,0.60272753,4.1007586
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,0.25,-0.25629002,0.7739175,5.0774527
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,0.5,-0.0062900186,0.9937297,6.1732845
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,0.75,0.24370998,1.2759743,7.3946357
-0.375,-0.10333744,-0.10333744,-0.235,0.056253597,0.056253597,1.0,0.49370998,1.6383834,8.75168
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,-1.0,-1.50629,0.22173108,1.7767837
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,-0.75,-1.25629,0.28470835,2.1210074
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,-0.5,-1.00629,0.36557275,2.6084883
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,-0.25,-0.75629,0.4694047,3.2664957
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,0.0,-0.50629,0.60272753,4.1203895
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,0.25,-0.25629002,0.7739175,5.0883536
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,0.5,-0.0062900186,0.9937297,6.1734276
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,0.75,0.24370998,1.2759743,7.382484
-0.375,-0.10333744,-0.10333744,-0.2203125,0.07094109,0.07094109,1.0,0.49370998,1.6383834,8.726714
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,-1.0,-1.50629,0.22173108,1.8592663
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,-0.75,-1.25629,0.28470835,2.1944728
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,-0.5,-1.00629,0.36557275,2.6745508
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,-0.25,-0.75629,0.4694047,3.3298655
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,0.0,-0.50629,0.60272753,4.182604
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,0.25,-0.25629002,0.7739175,5.1502047
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,0.5,-0.0062900186,0.9937297,6.2365894
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,0.75,0.24370998,1.2759743,7.4490213
-0.375,-0.10333744,-0.10333744,-0.205625,0.0856286,0.0856286,1.0,0.49370998,1.6383834,8.798955
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,-1.0,-1.50629,0.22173108,2.0184042
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,-0.75,-1.25629,0.28470835,2.3355525
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,-0.5,-1.00629,0.36557275,2.7856212
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,-0.25,-0.75629,0.4694047,3.4080172
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,0.0,-0.50629,0.60272753,4.22564
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,0.25,-0.25629002,0.7739175,5.159766
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,0.5,-0.0062900186,0.9937297,6.214514
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,0.75,0.24370998,1.2759743,7.3987246
-0.375,-0.10333744,-0.10333744,-0.19093749,0.10031611,0.10031611,1.0,0.49370998,1.6383834,8.724125
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,-1.0,-1.50629,0.22173108,2.130099
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,-0.75,-1.25629,0.28470835,2.4367104
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,-0.5,-1.00629,0.36557275,2.863609
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,-0.25,-0.75629,0.4694047,3.4503887
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,0.0,-0.50629,0.60272753,4.2213545
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,0.25,-0.25629002,0.7739175,5.103494
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,0.5,-0.0062900186,0.9937297,6.1041436
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,0.75,0.24370998,1.2759743,7.234369
-0.375,-0.10333744,-0.10333744,-0.17625001,0.115003586,0.115003586,1.0,0.49370998,1.6383834,8.505283
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,-1.0,-1.50629,0.22173108,2.0328646
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,-0.75,-1.25629,0.28470835,2.356202
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,-0.5,-1.00629,0.36557275,2.8059368
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,-0.25,-0.75629,0.4694047,3.422409
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,0.0,-0.50629,0.60272753,4.226041
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,0.25,-0.25629002,0.7739175,5.1418037
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,0.5,-0.0062900186,0.9937297,6.176052
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,0.75,0.24370998,1.2759743,7.339047
-0.375,-0.10333744,-0.10333744,-0.1615625,0.1296911,0.1296911,1.0,0.49370998,1.6383834,8.646154
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,-1.0,-1.50629,0.22173108,1.8752971
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,-0.75,-1.25629,0.28470835,2.2210793
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,-0.5,-1.00629,0.36557275,2.7061815
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,-0.25,-0.75629,0.4694047,3.3673396
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,0.0,-0.50629,0.60272753,4.2218337
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,0.25,-0.25629002,0.7739175,5.1916575
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,0.5,-0.0062900186,0.9937297,6.2793875
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,0.75,0.24370998,1.2759743,7.5000896
-0.375,-0.10333744,-0.10333744,-0.146875,0.1443786,0.1443786,1.0,0.49370998,1.6383834,8.870506
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,-1.0,-1.50629,0.22173108,1.8431824
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,-0.75,-1.25629,0.28470835,2.227332
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,-0.5,-1.00629,0.36557275,2.753321
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,-0.25,-0.75629,0.4694047,3.4521828
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,0.0,-0.50629,0.60272753,4.3374267
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,0.25,-0.25629002,0.7739175,5.3416166
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,0.5,-0.0062900186,0.9937297,6.4704685
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,0.75,0.24370998,1.2759743,7.736177
-0.375,-0.10333744,-0.10333744,-0.13218749,0.15906611,0.15906611,1.0,0.49370998,1.6383834,9.139224
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,-1.0,-1.50629,0.22173108,1.8313359
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,-0.75,-1.25629,0.28470835,2.2204034
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,-0.5,-1.00629,0.36557275,2.743901
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,-0.25,-0.75629,0.4694047,3.4407427
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,0.0,-0.50629,0.60272753,4.327191
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,0.25,-0.25629002,0.7739175,5.3324876
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,0.5,-0.0062900186,0.9937297,6.464365
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,0.75,0.24370998,1.2759743,7.720695
-0.375,-0.10333744,-0.10333744,-0.11750001,0.17375359,0.17375359,1.0,0.49370998,1.6383834,9.106797
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,-1.0,-1.50629,0.22173108,1.8483316
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,-0.75,-1.25629,0.28470835,2.2508237
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,-0.5,-1.00629,0.36557275,2.7836208
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,-0.25,-0.75629,0.4694047,3.4956057
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,0.0,-0.50629,0.60272753,4.400098
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,0.25,-0.25629002,0.7739175,5.4328017
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,0.5,-0.0062900186,0.9937297,6.5870943
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,0.75,0.24370998,1.2759743,7.863562
-0.375,-0.10333744,-0.10333744,-0.1028125,0.1884411,0.1884411,1.0,0.49370998,1.6383834,9.269308
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,-1.0,-1.50629,0.22173108,1.8577291
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,-0.75,-1.25629,0.28470835,2.2698336
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,-0.5,-1.00629,0.36557275,2.8159678
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,-0.25,-0.75629,0.4694047,3.5409403
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,0.0,-0.50629,0.60272753,4.456525
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,0.25,-0.25629002,0.7739175,5.4949985
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,0.5,-0.0062900186,0.9937297,6.649713
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,0.75,0.24370998,1.2759743,7.9233217
-0.375,-0.10333744,-0.10333744,-0.08812499,0.2031286,0.2031286,1.0,0.49370998,1.6383834,9.326011
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,-1.0,-1.50629,0.22173108,1.855659
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,-0.75,-1.25629,0.28470835,2.2694364
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,-0.5,-1.00629,0.36557275,2.8233943
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,-0.25,-0.75629,0.4694047,3.5546908
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,0.0,-0.50629,0.60272753,4.4781885
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,0.25,-0.25629002,0.7739175,5.5181746
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,0.5,-0.0062900186,0.9937297,6.6719766
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,0.75,0.24370998,1.2759743,7.9434156
-0.375,-0.10333744,-0.10333744,-0.07343751,0.21781608,0.21781608,1.0,0.49370998,1.6383834,9.34294
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,-1.0,-1.50629,0.22173108,1.8522354
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,-0.75,-1.25629,0.28470835,2.256454
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,-0.5,-1.00629,0.36557275,2.8231342
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,-0.25,-0.75629,0.4694047,3.5839353
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,0.0,-0.50629,0.60272753,4.536611
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,0.25,-0.25629002,0.7739175,5.604864
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,0.5,-0.0062900186,0.9937297,6.7854156
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,0.75,0.24370998,1.2759743,8.082246
-0.375,-0.10333744,-0.10333744,-0.058750004,0.2325036,0.2325036,1.0,0.49370998,1.6383834,9.506615
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,-1.0,-1.50629,0.22173108,1.8965317
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,-0.75,-1.25629,0.28470835,2.3199277
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,-0.5,-1.00629,0.36557275,2.8926497
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,-0.25,-0.75629,0.4694047,3.6600647
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,0.0,-0.50629,0.60272753,4.615973
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,0.25,-0.25629002,0.7739175,5.690524
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,0.5,-0.0062900186,0.9937297,6.878046
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,0.75,0.24370998,1.2759743,8.182803
-0.375,-0.10333744,-0.10333744,-0.044062495,0.2471911,0.2471911,1.0,0.49370998,1.6383834,9.615767
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,-1.0,-1.50629,0.22173108,1.9626768
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,-0.75,-1.25629,0.28470835,2.404631
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,-0.5,-1.00629,0.36557275,2.9853384
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,-0.25,-0.75629,0.4694047,3.754825
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,0.0,-0.50629,0.60272753,4.707475
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,0.25,-0.25629002,0.7739175,5.775391
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,0.5,-0.0062900186,0.9937297,6.9554276
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,0.75,0.24370998,1.2759743,8.25467
-0.375,-0.10333744,-0.10333744,-0.029374987,0.2618786,0.2618786,1.0,0.49370998,1.6383834,9.684169
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,-1.0,-1.50629,0.22173108,2.0076349
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,-0.75,-1.25629,0.28470835,2.4607193
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,-0.5,-1.00629,0.36557275,3.0540223
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,-0.25,-0.75629,0.4694047,3.8323035
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,0.0,-0.50629,0.60272753,4.7904973
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,0.25,-0.25629002,0.7739175,5.8634872
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,0.5,-0.0062900186,0.9937297,7.048998
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,0.75,0.24370998,1.2759743,8.354325
-0.375,-0.10333744,-0.10333744,-0.014687508,0.2765661,0.2765661,1.0,0.49370998,1.6383834,9.791797
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,-1.0,-1.50629,0.22173108,2.0297031
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,-0.75,-1.25629,0.28470835,2.4908533
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,-0.5,-1.00629,0.36557275,3.0938394
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,-0.25,-0.75629,0.4694047,3.8792076
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,0.0,-0.50629,0.60272753,4.842576
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,0.25,-0.25629002,0.7739175,5.918847
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,0.5,-0.0062900186,0.9937297,7.108542
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,0.75,0.24370998,1.2759743,8.418678
-0.375,-0.10333744,-0.10333744,0.0,0.2912536,0.2912536,1.0,0.49370998,1.6383834,9.860615
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,-1.0,-1.50629,0.22173108,2.0641527
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,-0.75,-1.25629,0.28470835,2.536423
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,-0.5,-1.00629,0.36557275,3.149864
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,-0.25,-0.75629,0.4694047,3.9444816
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,0.0,-0.50629,0.60272753,4.917382
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,0.25,-0.25629002,0.7739175,6.0039916
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,0.5,-0.0062900186,0.9937297,7.203845
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,0.75,0.24370998,1.2759743,8.523567
-0.375,-0.10333744,-0.10333744,0.014687508,0.3059411,0.3059411,1.0,0.49370998,1.6383834,9.975168
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,-1.0,-1.50629,0.22173108,2.0851755
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,-0.75,-1.25629,0.28470835,2.5673575
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,-0.5,-1.00629,0.36557275,3.1904407
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,-0.25,-0.75629,0.4694047,3.9949021
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,0.0,-0.50629,0.60272753,4.974713
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,0.25,-0.25629002,0.7739175,6.0671644
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,0.5,-0.0062900186,0.9937297,7.27209
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,0.75,0.24370998,1.2759743,8.596866
-0.375,-0.10333744,-0.10333744,0.029374987,0.32062858,0.32062858,1.0,0.49370998,1.6383834,10.053415
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,-1.0,-1.50629,0.22173108,2.0873098
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,-0.75,-1.25629,0.28470835,2.573572
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,-0.5,-1.00629,0.36557275,3.198727
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,-0.25,-0.75629,0.4694047,4.003141
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,0.0,-0.50629,0.60272753,4.979657
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,0.25,-0.25629002,0.7739175,6.065362
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,0.5,-0.0062900186,0.9937297,7.262708
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,0.75,0.24370998,1.2759743,8.578645
-0.375,-0.10333744,-0.10333744,0.044062525,0.33531612,0.33531612,1.0,0.49370998,1.6383834,10.025673
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,-1.0,-1.50629,0.22173108,2.119746
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,-0.75,-1.25629,0.28470835,2.6171837
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,-0.5,-1.00629,0.36557275,3.2521849
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,-0.25,-0.75629,0.4694047,4.0665326
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,0.0,-0.50629,0.60272753,5.0509315
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,0.25,-0.25629002,0.7739175,6.1456485
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,0.5,-0.0062900186,0.9937297,7.3514576
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,0.75,0.24370998,1.2759743,8.676749
-0.375,-0.10333744,-0.10333744,0.058750004,0.3500036,0.3500036,1.0,0.49370998,1.6383834,10.133529
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,-1.0,-1.50629,0.22173108,2.1520197
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,-0.75,-1.25629,0.28470835,2.6586068
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,-0.5,-1.00629,0.36557275,3.3018994
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,-0.25,-0.75629,0.4694047,4.1250033
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,0.0,-0.50629,0.60272753,5.1180606
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,0.25,-0.25629002,0.7739175,6.2219596
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,0.5,-0.0062900186,0.9937297,7.4379716
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,0.75,0.24370998,1.2759743,8.77409
-0.375,-0.10333744,-0.10333744,0.07343748,0.36469108,0.36469108,1.0,0.49370998,1.6383834,10.242588
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,-1.0,-1.50629,0.22173108,2.1686754
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,-0.75,-1.25629,0.28470835,2.6750903
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,-0.5,-1.00629,0.36557275,3.3178506
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,-0.25,-0.75629,0.4694047,4.1411204
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,0.0,-0.50629,0.60272753,5.1339417
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,0.25,-0.25629002,0.7739175,6.2371626
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,0.5,-0.0062900186,0.9937297,7.4527435
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,0.75,0.24370998,1.2759743,8.788171
-0.375,-0.10333744,-0.10333744,0.08812502,0.37937862,0.37937862,1.0,0.49370998,1.6383834,10.255543
-0.375,-0.10333744,-0.10333744,0.1028125,0.3940661,0.3940661,-1.0,-1.50629,0.22173108,2.1725152
-0.375,-0.10333744,-0.10333744,0.1028125,0.3940661,0.3940661,-0.75,-1.25629,0.28470835,2.6765501
-0.375,-0.10333744,-0.10333744,0.1028125,0.3940661,0.3940661,-0.5,-1.00629,0.36557275,3.3155868
-0.375,-0.10333744,-0.10333744,0.1028125,0.3940661,0.3940661,-0.25,-0.75629,0.4694047,4.136722
