delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
0.125,0.39666256,0.39666256,-0.39656252,-0.10530892,-0.10530892,1.7462242
0.125,0.39666256,0.39666256,-0.381875,-0.09062141,-0.09062141,1.7462242
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,1.7462242
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,1.7462242
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,1.7462242
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,1.7462242
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,1.7462242
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,1.7462242
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,1.7420605
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,1.732949
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,1.7253442
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,1.7056315
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,1.6875254
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,1.6646793
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,1.6514804
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,1.634982
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,1.6149713
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,1.5980629
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,1.5843
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,1.5961093
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,1.6203636
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,1.6480228
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,1.6913034
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,1.7382473
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,1.7828461
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,1.8505708
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,1.9246901
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,1.997031
0.125,0.39666256,0.39666256,0.014687508,0.3059411,0.3059411,2.0929317
0.125,0.39666256,0.39666256,0.029374987,0.32062858,0.32062858,2.1870127
0.125,0.39666256,0.39666256,0.044062525,0.33531612,0.33531612,2.281235
0.125,0.39666256,0.39666256,0.058750004,0.3500036,0.3500036,2.395183
0.125,0.39666256,0.39666256,0.07343748,0.36469108,0.36469108,2.5030072
0.125,0.39666256,0.39666256,0.08812502,0.37937862,0.37937862,2.5999937
0.125,0.39666256,0.39666256,0.1028125,0.3940661,0.3940661,2.7035298
0.125,0.39666256,0.39666256,0.11749998,0.40875357,0.40875357,2.8063822
0.125,0.39666256,0.39666256,0.13218752,0.4234411,0.4234411,2.8967779
0.125,0.39666256,0.39666256,0.146875,0.4381286,0.4381286,2.9995785
0.125,0.39666256,0.39666256,0.16156247,0.45281607,0.45281607,3.0641162
0.125,0.39666256,0.39666256,0.17625001,0.4675036,0.4675036,3.1203992
0.125,0.39666256,0.39666256,0.19093749,0.4821911,0.4821911,3.1807394
0.125,0.39666256,0.39666256,0.20562503,0.49687862,0.49687862,3.2336361
0.125,0.39666256,0.39666256,0.2203125,0.5115661,0.5115661,3.2461941
0.125,0.39666256,0.39666256,0.23499998,0.5262536,0.5262536,3.1695693
0.125,0.39666256,0.39666256,0.24968752,0.5409411,0.5409411,3.1631753
0.125,0.39666256,0.39666256,0.264375,0.5556286,0.5556286,3.1013968
0.125,0.39666256,0.39666256,0.27906248,0.5703161,0.5703161,2.966889
0.125,0.39666256,0.39666256,0.29375002,0.5850036,0.5850036,2.8298118
0.125,0.39666256,0.39666256,0.3084375,0.5996911,0.5996911,2.7401114
0.125,0.39666256,0.39666256,0.32312497,0.6143786,0.6143786,2.6016688
0.125,0.39666256,0.39666256,0.3378125,0.6290661,0.6290661,2.4818928
0.125,0.39666256,0.39666256,0.3525,0.6437536,0.6437536,2.3729765
0.125,0.39666256,0.39666256,0.36718747,0.65844107,0.65844107,2.2673614
0.125,0.39666256,0.39666256,0.381875,0.6731286,0.6731286,2.1774886
0.125,0.39666256,0.39666256,0.3965625,0.6878161,0.6878161,2.099708
0.125,0.39666256,0.39666256,0.41125003,0.7025036,0.7025036,2.0172346
0.125,0.39666256,0.39666256,0.4259375,0.7171911,0.7171911,1.959629
0.125,0.39666256,0.39666256,0.44062498,0.7318786,0.7318786,1.9097216
0.125,0.39666256,0.39666256,0.45531252,0.7465661,0.7465661,1.8585416
0.125,0.39666256,0.39666256,0.47,0.7612536,0.7612536,1.8102598
0.1875,0.45916256,0.45916256,-0.47,-0.1787464,-0.1787464,1.7832267
0.1875,0.45916256,0.45916256,-0.4553125,-0.1640589,-0.1640589,1.7832267
0.1875,0.45916256,0.45916256,-0.440625,-0.14937142,-0.14937142,1.7832267
0.1875,0.45916256,0.45916256,-0.4259375,-0.1346839,-0.1346839,1.7832267
0.1875,0.45916256,0.45916256,-0.41125,-0.1199964,-0.1199964,1.7832267
0.1875,0.45916256,0.45916256,-0.39656252,-0.10530892,-0.10530892,1.7832267
0.1875,0.45916256,0.45916256,-0.381875,-0.09062141,-0.09062141,1.7832267
0.1875,0.45916256,0.45916256,-0.3671875,-0.0759339,-0.0759339,1.7832267
0.1875,0.45916256,0.45916256,-0.3525,-0.061246395,-0.061246395,1.7832267
0.1875,0.45916256,0.45916256,-0.33781248,-0.046558887,-0.046558887,1.7832267
0.1875,0.45916256,0.45916256,-0.323125,-0.03187141,-0.03187141,1.7832267
0.1875,0.45916256,0.45916256,-0.3084375,-0.0171839,-0.0171839,1.7832267
0.1875,0.45916256,0.45916256,-0.29375,-0.0024963915,-0.0024963915,1.7832267
0.1875,0.45916256,0.45916256,-0.2790625,0.012191087,0.012191087,1.7771508
0.1875,0.45916256,0.45916256,-0.264375,0.026878595,0.026878595,1.7461829
0.1875,0.45916256,0.45916256,-0.2496875,0.041566104,0.041566104,1.7463106
0.1875,0.45916256,0.45916256,-0.235,0.056253597,0.056253597,1.746934
0.1875,0.45916256,0.45916256,-0.2203125,0.07094109,0.07094109,1.73822
0.1875,0.45916256,0.45916256,-0.205625,0.0856286,0.0856286,1.7329586
0.1875,0.45916256,0.45916256,-0.19093749,0.10031611,0.10031611,1.7307388
0.1875,0.45916256,0.45916256,-0.17625001,0.115003586,0.115003586,1.7225865
0.1875,0.45916256,0.45916256,-0.1615625,0.1296911,0.1296911,1.7176918
0.1875,0.45916256,0.45916256,-0.146875,0.1443786,0.1443786,1.7297404
0.1875,0.45916256,0.45916256,-0.13218749,0.15906611,0.15906611,1.7354507
0.1875,0.45916256,0.45916256,-0.11750001,0.17375359,0.17375359,1.7383204
0.1875,0.45916256,0.45916256,-0.1028125,0.1884411,0.1884411,1.7510016
0.1875,0.45916256,0.45916256,-0.08812499,0.2031286,0.2031286,1.7616836
0.1875,0.45916256,0.45916256,-0.07343751,0.21781608,0.21781608,1.7760259
0.1875,0.45916256,0.45916256,-0.058750004,0.2325036,0.2325036,1.791998
0.1875,0.45916256,0.45916256,-0.044062495,0.2471911,0.2471911,1.7976029
0.1875,0.45916256,0.45916256,-0.029374987,0.2618786,0.2618786,1.7923886
0.1875,0.45916256,0.45916256,-0.014687508,0.2765661,0.2765661,1.8038696
0.1875,0.45916256,0.45916256,0.0,0.2912536,0.2912536,1.8209331
0.1875,0.45916256,0.45916256,0.014687508,0.3059411,0.3059411,1.8273233
0.1875,0.45916256,0.45916256,0.029374987,0.32062858,0.32062858,1.8186299
0.1875,0.45916256,0.45916256,0.044062525,0.33531612,0.33531612,1.8301417
0.1875,0.45916256,0.45916256,0.058750004,0.3500036,0.3500036,1.8261757
0.1875,0.45916256,0.45916256,0.07343748,0.36469108,0.36469108,1.8320333
0.1875,0.45916256,0.45916256,0.08812502,0.37937862,0.37937862,1.8334333
0.1875,0.45916256,0.45916256,0.1028125,0.3940661,0.3940661,1.8205655
0.1875,0.45916256,0.45916256,0.11749998,0.40875357,0.40875357,1.8161653
0.1875,0.45916256,0.45916256,0.13218752,0.4234411,0.4234411,1.7797388
0.1875,0.45916256,0.45916256,0.146875,0.4381286,0.4381286,1.73126
0.1875,0.45916256,0.45916256,0.16156247,0.45281607,0.45281607,1.7752141
0.1875,0.45916256,0.45916256,0.17625001,0.4675036,0.4675036,1.7394017
0.1875,0.45916256,0.45916256,0.19093749,0.4821911,0.4821911,1.7312468
0.1875,0.45916256,0.45916256,0.20562503,0.49687862,0.49687862,1.6939697
0.1875,0.45916256,0.45916256,0.2203125,0.5115661,0.5115661,1.6072456
0.1875,0.45916256,0.45916256,0.23499998,0.5262536,0.5262536,1.744699
0.1875,0.45916256,0.45916256,0.24968752,0.5409411,0.5409411,1.9920937
0.1875,0.45916256,0.45916256,0.264375,0.5556286,0.5556286,1.8496574
0.1875,0.45916256,0.45916256,0.27906248,0.5703161,0.5703161,1.7620984
0.1875,0.45916256,0.45916256,0.29375002,0.5850036,0.5850036,1.913473
0.1875,0.45916256,0.45916256,0.3084375,0.5996911,0.5996911,1.9245559
0.1875,0.45916256,0.45916256,0.32312497,0.6143786,0.6143786,1.9306078
0.1875,0.45916256,0.45916256,0.3378125,0.6290661,0.6290661,1.8953037
0.1875,0.45916256,0.45916256,0.3525,0.6437536,0.6437536,1.9255098
0.1875,0.45916256,0.45916256,0.36718747,0.65844107,0.65844107,1.9476156
0.1875,0.45916256,0.45916256,0.381875,0.6731286,0.6731286,1.9463462
0.1875,0.45916256,0.45916256,0.3965625,0.6878161,0.6878161,1.9472265
0.1875,0.45916256,0.45916256,0.41125003,0.7025036,0.7025036,1.9449236
0.1875,0.45916256,0.45916256,0.4259375,0.7171911,0.7171911,1.9254831
0.1875,0.45916256,0.45916256,0.44062498,0.7318786,0.7318786,1.9275304
0.1875,0.45916256,0.45916256,0.45531252,0.7465661,0.7465661,1.9280642
0.1875,0.45916256,0.45916256,0.47,0.7612536,0.7612536,1.9231483
0.25,0.5216626,0.5216626,-0.47,-0.1787464,-0.1787464,2.6161697
0.25,0.5216626,0.5216626,-0.4553125,-0.1640589,-0.1640589,2.6161697
0.25,0.5216626,0.5216626,-0.440625,-0.14937142,-0.14937142,2.6161697
0.25,0.5216626,0.5216626,-0.4259375,-0.1346839,-0.1346839,2.6161697
0.25,0.5216626,0.5216626,-0.41125,-0.1199964,-0.1199964,2.6161697
0.25,0.5216626,0.5216626,-0.39656252,-0.10530892,-0.10530892,2.6161697
0.25,0.5216626,0.5216626,-0.381875,-0.09062141,-0.09062141,2.6161697
0.25,0.5216626,0.5216626,-0.3671875,-0.0759339,-0.0759339,2.6161697
0.25,0.5216626,0.5216626,-0.3525,-0.061246395,-0.061246395,2.6161697
0.25,0.5216626,0.5216626,-0.33781248,-0.046558887,-0.046558887,2.6161697
0.25,0.5216626,0.5216626,-0.323125,-0.03187141,-0.03187141,2.6161697
0.25,0.5216626,0.5216626,-0.3084375,-0.0171839,-0.0171839,2.6161697
0.25,0.5216626,0.5216626,-0.29375,-0.0024963915,-0.0024963915,2.6161697
0.25,0.5216626,0.5216626,-0.2790625,0.012191087,0.012191087,2.592151
0.25,0.5216626,0.5216626,-0.264375,0.026878595,0.026878595,2.4555323
0.25,0.5216626,0.5216626,-0.2496875,0.041566104,0.041566104,2.3206236
0.25,0.5216626,0.5216626,-0.235,0.056253597,0.056253597,2.1948152
0.25,0.5216626,0.5216626,-0.2203125,0.07094109,0.07094109,2.089473
0.25,0.5216626,0.5216626,-0.205625,0.0856286,0.0856286,1.9972246
0.25,0.5216626,0.5216626,-0.19093749,0.10031611,0.10031611,1.917652
0.25,0.5216626,0.5216626,-0.17625001,0.115003586,0.115003586,1.841437
0.25,0.5216626,0.5216626,-0.1615625,0.1296911,0.1296911,1.7875737
0.25,0.5216626,0.5216626,-0.146875,0.1443786,0.1443786,1.732013
0.25,0.5216626,0.5216626,-0.13218749,0.15906611,0.15906611,1.7183582
0.25,0.5216626,0.5216626,-0.11750001,0.17375359,0.17375359,1.719379
0.25,0.5216626,0.5216626,-0.1028125,0.1884411,0.1884411,1.7137836
0.25,0.5216626,0.5216626,-0.08812499,0.2031286,0.2031286,1.7125992
0.25,0.5216626,0.5216626,-0.07343751,0.21781608,0.21781608,1.7093389
0.25,0.5216626,0.5216626,-0.058750004,0.2325036,0.2325036,1.7010514
0.25,0.5216626,0.5216626,-0.044062495,0.2471911,0.2471911,1.7016555
0.25,0.5216626,0.5216626,-0.029374987,0.2618786,0.2618786,1.6831286
0.25,0.5216626,0.5216626,-0.014687508,0.2765661,0.2765661,1.6738487
0.25,0.5216626,0.5216626,0.0,0.2912536,0.2912536,1.655909
0.25,0.5216626,0.5216626,0.014687508,0.3059411,0.3059411,1.647022
0.25,0.5216626,0.5216626,0.029374987,0.32062858,0.32062858,1.6274694
0.25,0.5216626,0.5216626,0.044062525,0.33531612,0.33531612,1.6024446
0.25,0.5216626,0.5216626,0.058750004,0.3500036,0.3500036,1.5829082
0.25,0.5216626,0.5216626,0.07343748,0.36469108,0.36469108,1.5437804
0.25,0.5216626,0.5216626,0.08812502,0.37937862,0.37937862,1.5186716
0.25,0.5216626,0.5216626,0.1028125,0.3940661,0.3940661,1.4795425
0.25,0.5216626,0.5216626,0.11749998,0.40875357,0.40875357,1.4430339
0.25,0.5216626,0.5216626,0.13218752,0.4234411,0.4234411,1.4174914
0.25,0.5216626,0.5216626,0.146875,0.4381286,0.4381286,1.3685424
0.25,0.5216626,0.5216626,0.16156247,0.45281607,0.45281607,1.3132364
0.25,0.5216626,0.5216626,0.17625001,0.4675036,0.4675036,1.2653694
0.25,0.5216626,0.5216626,0.19093749,0.4821911,0.4821911,0.9223903
0.25,0.5216626,0.5216626,0.20562503,0.49687862,0.49687862,1.054924
0.25,0.5216626,0.5216626,0.2203125,0.5115661,0.5115661,1.1798769
0.25,0.5216626,0.5216626,0.23499998,0.5262536,0.5262536,1.3025056
0.25,0.5216626,0.5216626,0.24968752,0.5409411,0.5409411,1.2934232
0.25,0.5216626,0.5216626,0.264375,0.5556286,0.5556286,1.307778
0.25,0.5216626,0.5216626,0.27906248,0.5703161,0.5703161,1.0501359
0.25,0.5216626,0.5216626,0.29375002,0.5850036,0.5850036,1.2898391
0.25,0.5216626,0.5216626,0.3084375,0.5996911,0.5996911,1.3943233
0.25,0.5216626,0.5216626,0.32312497,0.6143786,0.6143786,1.4357457
0.25,0.5216626,0.5216626,0.3378125,0.6290661,0.6290661,1.4691854
0.25,0.5216626,0.5216626,0.3525,0.6437536,0.6437536,1.4998468
0.25,0.5216626,0.5216626,0.36718747,0.65844107,0.65844107,1.5283182
0.25,0.5216626,0.5216626,0.381875,0.6731286,0.6731286,1.5861675
0.25,0.5216626,0.5216626,0.3965625,0.6878161,0.6878161,1.6264311
0.25,0.5216626,0.5216626,0.41125003,0.7025036,0.7025036,1.6685325
0.25,0.5216626,0.5216626,0.4259375,0.7171911,0.7171911,1.7087138
0.25,0.5216626,0.5216626,0.44062498,0.7318786,0.7318786,1.7422428
0.25,0.5216626,0.5216626,0.45531252,0.7465661,0.7465661,1.7893811
0.25,0.5216626,0.5216626,0.47,0.7612536,0.7612536,1.8380584
0.3125,0.5841626,0.5841626,-0.47,-0.1787464,-0.1787464,3.813952
0.3125,0.5841626,0.5841626,-0.4553125,-0.1640589,-0.1640589,3.813952
0.3125,0.5841626,0.5841626,-0.440625,-0.14937142,-0.14937142,3.813952
0.3125,0.5841626,0.5841626,-0.4259375,-0.1346839,-0.1346839,3.813952
0.3125,0.5841626,0.5841626,-0.41125,-0.1199964,-0.1199964,3.813952
0.3125,0.5841626,0.5841626,-0.39656252,-0.10530892,-0.10530892,3.813952
0.3125,0.5841626,0.5841626,-0.381875,-0.09062141,-0.09062141,3.813952
0.3125,0.5841626,0.5841626,-0.3671875,-0.0759339,-0.0759339,3.813952
0.3125,0.5841626,0.5841626,-0.3525,-0.061246395,-0.061246395,3.813952
0.3125,0.5841626,0.5841626,-0.33781248,-0.046558887,-0.046558887,3.813952
0.3125,0.5841626,0.5841626,-0.323125,-0.03187141,-0.03187141,3.813952
0.3125,0.5841626,0.5841626,-0.3084375,-0.0171839,-0.0171839,3.813952
0.3125,0.5841626,0.5841626,-0.29375,-0.0024963915,-0.0024963915,3.813952
0.3125,0.5841626,0.5841626,-0.2790625,0.012191087,0.012191087,3.7823317
0.3125,0.5841626,0.5841626,-0.264375,0.026878595,0.026878595,3.6650393
0.3125,0.5841626,0.5841626,-0.2496875,0.041566104,0.041566104,3.5348752
0.3125,0.5841626,0.5841626,-0.235,0.056253597,0.056253597,3.3535435
0.3125,0.5841626,0.5841626,-0.2203125,0.07094109,0.07094109,3.1089475
0.3125,0.5841626,0.5841626,-0.205625,0.0856286,0.0856286,2.7766185
0.3125,0.5841626,0.5841626,-0.19093749,0.10031611,0.10031611,2.476517
0.3125,0.5841626,0.5841626,-0.17625001,0.115003586,0.115003586,2.230402
0.3125,0.5841626,0.5841626,-0.1615625,0.1296911,0.1296911,2.032933
0.3125,0.5841626,0.5841626,-0.146875,0.1443786,0.1443786,1.8880738
0.3125,0.5841626,0.5841626,-0.13218749,0.15906611,0.15906611,1.8022014
0.3125,0.5841626,0.5841626,-0.11750001,0.17375359,0.17375359,1.7710431
0.3125,0.5841626,0.5841626,-0.1028125,0.1884411,0.1884411,1.7716618
0.3125,0.5841626,0.5841626,-0.08812499,0.2031286,0.2031286,1.8051333
0.3125,0.5841626,0.5841626,-0.07343751,0.21781608,0.21781608,1.8698926
0.3125,0.5841626,0.5841626,-0.058750004,0.2325036,0.2325036,1.9315624
0.3125,0.5841626,0.5841626,-0.044062495,0.2471911,0.2471911,1.9703045
0.3125,0.5841626,0.5841626,-0.029374987,0.2618786,0.2618786,1.9758768
0.3125,0.5841626,0.5841626,-0.014687508,0.2765661,0.2765661,2.0064104
0.3125,0.5841626,0.5841626,0.0,0.2912536,0.2912536,2.0364618
0.3125,0.5841626,0.5841626,0.014687508,0.3059411,0.3059411,2.0631595
0.3125,0.5841626,0.5841626,0.029374987,0.32062858,0.32062858,2.0921264
0.3125,0.5841626,0.5841626,0.044062525,0.33531612,0.33531612,2.079433
0.3125,0.5841626,0.5841626,0.058750004,0.3500036,0.3500036,2.104918
0.3125,0.5841626,0.5841626,0.07343748,0.36469108,0.36469108,2.1190348
0.3125,0.5841626,0.5841626,0.08812502,0.37937862,0.37937862,2.1179993
0.3125,0.5841626,0.5841626,0.1028125,0.3940661,0.3940661,2.1065545
0.3125,0.5841626,0.5841626,0.11749998,0.40875357,0.40875357,2.0987098
0.3125,0.5841626,0.5841626,0.13218752,0.4234411,0.4234411,2.0909789
0.3125,0.5841626,0.5841626,0.146875,0.4381286,0.4381286,2.081719
0.3125,0.5841626,0.5841626,0.16156247,0.45281607,0.45281607,2.0662909
0.3125,0.5841626,0.5841626,0.17625001,0.4675036,0.4675036,1.8236146
0.3125,0.5841626,0.5841626,0.19093749,0.4821911,0.4821911,1.9251461
0.3125,0.5841626,0.5841626,0.20562503,0.49687862,0.49687862,2.0077674
0.3125,0.5841626,0.5841626,0.2203125,0.5115661,0.5115661,2.0512228
0.3125,0.5841626,0.5841626,0.23499998,0.5262536,0.5262536,2.250973
0.3125,0.5841626,0.5841626,0.24968752,0.5409411,0.5409411,1.9590185
0.3125,0.5841626,0.5841626,0.264375,0.5556286,0.5556286,2.00099
0.3125,0.5841626,0.5841626,0.27906248,0.5703161,0.5703161,1.8263385
0.3125,0.5841626,0.5841626,0.29375002,0.5850036,0.5850036,1.9052641
0.3125,0.5841626,0.5841626,0.3084375,0.5996911,0.5996911,1.9729955
0.3125,0.5841626,0.5841626,0.32312497,0.6143786,0.6143786,1.9700403
0.3125,0.5841626,0.5841626,0.3378125,0.6290661,0.6290661,1.9464115
0.3125,0.5841626,0.5841626,0.3525,0.6437536,0.6437536,1.8982767
0.3125,0.5841626,0.5841626,0.36718747,0.65844107,0.65844107,1.8541093
0.3125,0.5841626,0.5841626,0.381875,0.6731286,0.6731286,1.8153818
0.3125,0.5841626,0.5841626,0.3965625,0.6878161,0.6878161,1.7670276
0.3125,0.5841626,0.5841626,0.41125003,0.7025036,0.7025036,1.717007
0.3125,0.5841626,0.5841626,0.4259375,0.7171911,0.7171911,1.6959045
0.3125,0.5841626,0.5841626,0.44062498,0.7318786,0.7318786,1.6837887
0.3125,0.5841626,0.5841626,0.45531252,0.7465661,0.7465661,1.6745529
0.3125,0.5841626,0.5841626,0.47,0.7612536,0.7612536,1.6955435
0.375,0.6466626,0.6466626,-0.47,-0.1787464,-0.1787464,4.2484217
0.375,0.6466626,0.6466626,-0.4553125,-0.1640589,-0.1640589,4.2484217
0.375,0.6466626,0.6466626,-0.440625,-0.14937142,-0.14937142,4.2484217
0.375,0.6466626,0.6466626,-0.4259375,-0.1346839,-0.1346839,4.2484217
0.375,0.6466626,0.6466626,-0.41125,-0.1199964,-0.1199964,4.2484217
0.375,0.6466626,0.6466626,-0.39656252,-0.10530892,-0.10530892,4.2484217
0.375,0.6466626,0.6466626,-0.381875,-0.09062141,-0.09062141,4.2484217
0.375,0.6466626,0.6466626,-0.3671875,-0.0759339,-0.0759339,4.2484217
0.375,0.6466626,0.6466626,-0.3525,-0.061246395,-0.061246395,4.2484217
0.375,0.6466626,0.6466626,-0.33781248,-0.046558887,-0.046558887,4.2484217
0.375,0.6466626,0.6466626,-0.323125,-0.03187141,-0.03187141,4.2484217
0.375,0.6466626,0.6466626,-0.3084375,-0.0171839,-0.0171839,4.2484217
0.375,0.6466626,0.6466626,-0.29375,-0.0024963915,-0.0024963915,4.2484217
0.375,0.6466626,0.6466626,-0.2790625,0.012191087,0.012191087,4.211014
0.375,0.6466626,0.6466626,-0.264375,0.026878595,0.026878595,4.1401296
0.375,0.6466626,0.6466626,-0.2496875,0.041566104,0.041566104,4.108497
0.375,0.6466626,0.6466626,-0.235,0.056253597,0.056253597,4.059747
0.375,0.6466626,0.6466626,-0.2203125,0.07094109,0.07094109,3.9497
0.375,0.6466626,0.6466626,-0.205625,0.0856286,0.0856286,3.6829572
0.375,0.6466626,0.6466626,-0.19093749,0.10031611,0.10031611,3.2803335
0.375,0.6466626,0.6466626,-0.17625001,0.115003586,0.115003586,2.7316833
0.375,0.6466626,0.6466626,-0.1615625,0.1296911,0.1296911,2.2796707
0.375,0.6466626,0.6466626,-0.146875,0.1443786,0.1443786,1.9971353
0.375,0.6466626,0.6466626,-0.13218749,0.15906611,0.15906611,1.8511437
0.375,0.6466626,0.6466626,-0.11750001,0.17375359,0.17375359,1.8334324
0.375,0.6466626,0.6466626,-0.1028125,0.1884411,0.1884411,1.8914005
0.375,0.6466626,0.6466626,-0.08812499,0.2031286,0.2031286,2.026029
0.375,0.6466626,0.6466626,-0.07343751,0.21781608,0.21781608,2.1710684
0.375,0.6466626,0.6466626,-0.058750004,0.2325036,0.2325036,2.347935
0.375,0.6466626,0.6466626,-0.044062495,0.2471911,0.2471911,2.5061104
0.375,0.6466626,0.6466626,-0.029374987,0.2618786,0.2618786,2.6603267
0.375,0.6466626,0.6466626,-0.014687508,0.2765661,0.2765661,2.7345262
0.375,0.6466626,0.6466626,0.0,0.2912536,0.2912536,2.7739897
0.375,0.6466626,0.6466626,0.014687508,0.3059411,0.3059411,2.8252046
0.375,0.6466626,0.6466626,0.029374987,0.32062858,0.32062858,2.8714738
0.375,0.6466626,0.6466626,0.044062525,0.33531612,0.33531612,2.936194
0.375,0.6466626,0.6466626,0.058750004,0.3500036,0.3500036,2.9717135
0.375,0.6466626,0.6466626,0.07343748,0.36469108,0.36469108,3.0156875
0.375,0.6466626,0.6466626,0.08812502,0.37937862,0.37937862,3.028649
0.375,0.6466626,0.6466626,0.1028125,0.3940661,0.3940661,3.0391827
0.375,0.6466626,0.6466626,0.11749998,0.40875357,0.40875357,3.0641668
0.375,0.6466626,0.6466626,0.13218752,0.4234411,0.4234411,3.0814414
0.375,0.6466626,0.6466626,0.146875,0.4381286,0.4381286,3.0799286
0.375,0.6466626,0.6466626,0.16156247,0.45281607,0.45281607,3.0055373
0.375,0.6466626,0.6466626,0.17625001,0.4675036,0.4675036,2.953357
0.375,0.6466626,0.6466626,0.19093749,0.4821911,0.4821911,3.1126084
0.375,0.6466626,0.6466626,0.20562503,0.49687862,0.49687862,3.0745356
0.375,0.6466626,0.6466626,0.2203125,0.5115661,0.5115661,3.1805754
0.375,0.6466626,0.6466626,0.23499998,0.5262536,0.5262536,3.1714823
0.375,0.6466626,0.6466626,0.24968752,0.5409411,0.5409411,3.0740435
0.375,0.6466626,0.6466626,0.264375,0.5556286,0.5556286,3.0474758
0.375,0.6466626,0.6466626,0.27906248,0.5703161,0.5703161,2.9102502
0.375,0.6466626,0.6466626,0.29375002,0.5850036,0.5850036,2.9191225
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,2.9336267
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,2.9082515
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,2.8891912
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,2.8447657
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,2.7116215
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,2.5989296
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,2.4639494
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,2.3097727
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,2.1576984
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,2.0276408
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,1.9113053
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,1.8058747
0.4375,0.7091626,0.7091626,-0.47,-0.1787464,-0.1787464,4.5123463
0.4375,0.7091626,0.7091626,-0.4553125,-0.1640589,-0.1640589,4.5123463
0.4375,0.7091626,0.7091626,-0.440625,-0.14937142,-0.14937142,4.5123463
0.4375,0.7091626,0.7091626,-0.4259375,-0.1346839,-0.1346839,4.5123463
0.4375,0.7091626,0.7091626,-0.41125,-0.1199964,-0.1199964,4.5123463
0.4375,0.7091626,0.7091626,-0.39656252,-0.10530892,-0.10530892,4.5123463
0.4375,0.7091626,0.7091626,-0.381875,-0.09062141,-0.09062141,4.5123463
0.4375,0.7091626,0.7091626,-0.3671875,-0.0759339,-0.0759339,4.5123463
0.4375,0.7091626,0.7091626,-0.3525,-0.061246395,-0.061246395,4.5123463
0.4375,0.7091626,0.7091626,-0.33781248,-0.046558887,-0.046558887,4.5123463
0.4375,0.7091626,0.7091626,-0.323125,-0.03187141,-0.03187141,4.5123463
0.4375,0.7091626,0.7091626,-0.3084375,-0.0171839,-0.0171839,4.5123463
0.4375,0.7091626,0.7091626,-0.29375,-0.0024963915,-0.0024963915,4.5123463
0.4375,0.7091626,0.7091626,-0.2790625,0.012191087,0.012191087,4.4651833
0.4375,0.7091626,0.7091626,-0.264375,0.026878595,0.026878595,4.386564
0.4375,0.7091626,0.7091626,-0.2496875,0.041566104,0.041566104,4.391334
0.4375,0.7091626,0.7091626,-0.235,0.056253597,0.056253597,4.3573365
0.4375,0.7091626,0.7091626,-0.2203125,0.07094109,0.07094109,4.2888093
0.4375,0.7091626,0.7091626,-0.205625,0.0856286,0.0856286,4.15742
0.4375,0.7091626,0.7091626,-0.19093749,0.10031611,0.10031611,3.7920232
0.4375,0.7091626,0.7091626,-0.17625001,0.115003586,0.115003586,3.2027235
